left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6486932039260864, 0.3231465220451355, 0.04521644860506058]","[0.6326990127563477, 0.31347596645355225, 0.033561937510967255]","[0.6147773265838623, 0.31398582458496094, 0.030403053387999535]","[0.5968058109283447, 0.3271472752094269, 0.034251127392053604]","[0.615667462348938, 0.3328631818294525, 0.028672410175204277]","[0.6352992057800293, 0.3309018909931183, 0.03213374316692352]","[0.5276901125907898, 0.3425242006778717, 0.03301100805401802]","[0.5081437230110168, 0.33739688992500305, 0.02875875122845173]","[0.49080514907836914, 0.3446498513221741, 0.0313214473426342]","[0.47692662477493286, 0.3611050546169281, 0.04261055961251259]","[0.49069052934646606, 0.3630470633506775, 0.03006110154092312]","[0.5100734233856201, 0.3567984700202942, 0.027018697932362556]","[0.49069052934646606, 0.3630470633506775, 0.03006110154092312]","[0.5286805629730225, 0.544008195400238, -0.025860009714961052]","[0.562745988368988, 0.5170535445213318, -0.044200096279382706]","[0.5877025723457336, 0.5110471248626709, -0.043782349675893784]","[0.6241124272346497, 0.520438015460968, -0.02435045875608921]","[0.5876798629760742, 0.5117700099945068, -0.04714513197541237]","[0.5627495646476746, 0.5176438093185425, -0.047692034393548965]","[0.5498645901679993, 0.15521469712257385, 0.05203312262892723]","[0.5865005254745483, 0.7026890516281128, -0.05797678604722023]"
"[0.6487140655517578, 0.3233311176300049, 0.04531039670109749]","[0.6326878666877747, 0.3137752413749695, 0.0336628295481205]","[0.6147814393043518, 0.3142799139022827, 0.030502857640385628]","[0.5968209505081177, 0.32722070813179016, 0.03435489162802696]","[0.6156741976737976, 0.3329312801361084, 0.028764057904481888]","[0.6353057026863098, 0.33100247383117676, 0.03222479298710823]","[0.5275867581367493, 0.3426278233528137, 0.033138856291770935]","[0.5080556273460388, 0.3377038836479187, 0.02889048308134079]","[0.4907316565513611, 0.34495899081230164, 0.031463559716939926]","[0.4768269658088684, 0.361333966255188, 0.04275503754615784]","[0.4905899465084076, 0.36321625113487244, 0.030191730707883835]","[0.5099685192108154, 0.35692375898361206, 0.027144750580191612]","[0.4905899465084076, 0.36321625113487244, 0.030191730707883835]","[0.5287839770317078, 0.5442971587181091, -0.026056764647364616]","[0.5627759695053101, 0.5171059966087341, -0.04437549412250519]","[0.5876754522323608, 0.5110904574394226, -0.04396061971783638]","[0.6240931749343872, 0.520697832107544, -0.024553002789616585]","[0.58769690990448, 0.5119636058807373, -0.04729248583316803]","[0.5627847909927368, 0.5178484320640564, -0.04784034192562103]","[0.5497696399688721, 0.1553267538547516, 0.05236489325761795]","[0.5866192579269409, 0.703033447265625, -0.058187272399663925]"
"[0.6483379006385803, 0.3229444921016693, 0.04480705037713051]","[0.6323035359382629, 0.31338125467300415, 0.03322301432490349]","[0.6144002079963684, 0.3139035701751709, 0.030152184888720512]","[0.5964637398719788, 0.32693397998809814, 0.034077372401952744]","[0.6152673363685608, 0.3325849771499634, 0.02843501605093479]","[0.6348913908004761, 0.3306175470352173, 0.031816624104976654]","[0.5274431705474854, 0.3424285650253296, 0.03317961096763611]","[0.5079562067985535, 0.33751052618026733, 0.028987156227231026]","[0.4906907081604004, 0.34481170773506165, 0.031625255942344666]","[0.47686767578125, 0.36118900775909424, 0.042952749878168106]","[0.4905681312084198, 0.3629797697067261, 0.030375927686691284]","[0.5098786950111389, 0.3566908836364746, 0.027258533984422684]","[0.4905681312084198, 0.3629797697067261, 0.030375927686691284]","[0.528253436088562, 0.544549286365509, -0.025559907779097557]","[0.5622233748435974, 0.5176213979721069, -0.04409131780266762]","[0.587242066860199, 0.511591911315918, -0.04379257559776306]","[0.6238378286361694, 0.5209562182426453, -0.024454569444060326]","[0.5872331261634827, 0.512466311454773, -0.04717603325843811]","[0.5622307658195496, 0.5183692574501038, -0.04758851230144501]","[0.549504816532135, 0.15513795614242554, 0.05204829201102257]","[0.5861116647720337, 0.7034691572189331, -0.057989053428173065]"
"[0.647585391998291, 0.32276296615600586, 0.04469636455178261]","[0.6315841674804688, 0.3129897713661194, 0.033086370676755905]","[0.6136468648910522, 0.31336188316345215, 0.029998615384101868]","[0.5957032442092896, 0.32660025358200073, 0.03392866998910904]","[0.6144954562187195, 0.3322957754135132, 0.028309805318713188]","[0.634119987487793, 0.33037781715393066, 0.03171748295426369]","[0.5267601013183594, 0.3420839309692383, 0.03294091671705246]","[0.5072199106216431, 0.33690720796585083, 0.028709709644317627]","[0.48989740014076233, 0.3443237245082855, 0.03131161630153656]","[0.47614312171936035, 0.3609580993652344, 0.04263243451714516]","[0.48989903926849365, 0.3628014326095581, 0.030113929882645607]","[0.5092201828956604, 0.3564159572124481, 0.027016891166567802]","[0.48989903926849365, 0.3628014326095581, 0.030113929882645607]","[0.528197705745697, 0.5456908941268921, -0.02546093240380287]","[0.5619968771934509, 0.5185979604721069, -0.043923281133174896]","[0.5868476629257202, 0.5125135779380798, -0.04361005872488022]","[0.6233413815498352, 0.5218404531478882, -0.02424919791519642]","[0.5869117379188538, 0.5137088298797607, -0.046928152441978455]","[0.5619932413101196, 0.5196621417999268, -0.04735387861728668]","[0.5488276481628418, 0.1548592448234558, 0.05151256173849106]","[0.5858687162399292, 0.7048262357711792, -0.05726504698395729]"
"[0.647757887840271, 0.322826087474823, 0.04474477842450142]","[0.631707489490509, 0.313264936208725, 0.03315261751413345]","[0.6137608289718628, 0.313771516084671, 0.030086161568760872]","[0.5957791805267334, 0.3268634080886841, 0.034032538533210754]","[0.6145869493484497, 0.332444429397583, 0.02837906964123249]","[0.634242057800293, 0.33048349618911743, 0.031765297055244446]","[0.5267062187194824, 0.34253254532814026, 0.033125657588243484]","[0.5071885585784912, 0.3375806510448456, 0.028911935165524483]","[0.4899018406867981, 0.34494543075561523, 0.0315345861017704]","[0.4761095345020294, 0.36140215396881104, 0.04287391155958176]","[0.4898373484611511, 0.3631563186645508, 0.030318954959511757]","[0.5091517567634583, 0.35680437088012695, 0.027205724269151688]","[0.4898373484611511, 0.3631563186645508, 0.030318954959511757]","[0.5278139114379883, 0.5453990697860718, -0.025470279157161713]","[0.5617101192474365, 0.5183367729187012, -0.04403354972600937]","[0.5867165923118591, 0.5122169256210327, -0.04374157264828682]","[0.6233747005462646, 0.5214542150497437, -0.024368535727262497]","[0.5867326855659485, 0.5132088661193848, -0.04709190875291824]","[0.5617223381996155, 0.5191854238510132, -0.04749637842178345]","[0.5487002730369568, 0.15521138906478882, 0.05183449015021324]","[0.5857448577880859, 0.7047924399375916, -0.057721856981515884]"
"[0.6475479602813721, 0.3226444721221924, 0.04468097165226936]","[0.6314988732337952, 0.3130826950073242, 0.03310459479689598]","[0.6135634183883667, 0.3135850131511688, 0.030051585286855698]","[0.5955888628959656, 0.32671037316322327, 0.03400386497378349]","[0.6143777370452881, 0.3322697877883911, 0.02834601327776909]","[0.6340216398239136, 0.33028942346572876, 0.031726717948913574]","[0.5266022682189941, 0.34245049953460693, 0.033119577914476395]","[0.5070980787277222, 0.337490975856781, 0.028922710567712784]","[0.4898279905319214, 0.34489887952804565, 0.03153917193412781]","[0.476072758436203, 0.36141544580459595, 0.042863063514232635]","[0.48979395627975464, 0.3631441295146942, 0.030322203412652016]","[0.5090848207473755, 0.3567494750022888, 0.027208365499973297]","[0.48979395627975464, 0.3631441295146942, 0.030322203412652016]","[0.5279184579849243, 0.5457218885421753, -0.025421511381864548]","[0.5618028044700623, 0.5186160206794739, -0.04395603388547897]","[0.586799681186676, 0.5123944282531738, -0.04368088021874428]","[0.6234917044639587, 0.5213773846626282, -0.024352600798010826]","[0.5868261456489563, 0.5133085250854492, -0.04703924059867859]","[0.5618221759796143, 0.5193782448768616, -0.047434136271476746]","[0.5484705567359924, 0.15515568852424622, 0.05183461681008339]","[0.5859216451644897, 0.7048233151435852, -0.057720452547073364]"
"[0.6474301815032959, 0.3226551115512848, 0.044771239161491394]","[0.6313979625701904, 0.3131130337715149, 0.03321761637926102]","[0.613484799861908, 0.31362125277519226, 0.03016885183751583]","[0.5955213308334351, 0.326753169298172, 0.034097492694854736]","[0.6142863631248474, 0.3322727680206299, 0.028442665934562683]","[0.6339116096496582, 0.3302816152572632, 0.03181949630379677]","[0.5266229510307312, 0.3425244688987732, 0.03319121152162552]","[0.507125973701477, 0.33756518363952637, 0.029001321643590927]","[0.48986560106277466, 0.34497547149658203, 0.031604427844285965]","[0.47611525654792786, 0.3614974021911621, 0.0428958497941494]","[0.48983946442604065, 0.3632044792175293, 0.030371878296136856]","[0.5091172456741333, 0.3567979335784912, 0.027275463566184044]","[0.48983946442604065, 0.3632044792175293, 0.030371878296136856]","[0.5278508067131042, 0.5456990003585815, -0.025495296344161034]","[0.5617527961730957, 0.5185006856918335, -0.044033221900463104]","[0.5867799520492554, 0.5122572183609009, -0.04374674707651138]","[0.6234914064407349, 0.5212745070457458, -0.024384059011936188]","[0.5868111252784729, 0.5132211446762085, -0.04713866859674454]","[0.5617769956588745, 0.5193149447441101, -0.0475451722741127]","[0.5484769344329834, 0.15545803308486938, 0.05207698047161102]","[0.5859310626983643, 0.7048008441925049, -0.057951025664806366]"
"[0.6474574208259583, 0.3227354884147644, 0.04463961347937584]","[0.6314150094985962, 0.31320202350616455, 0.03309948742389679]","[0.6135010123252869, 0.31370508670806885, 0.030075665563344955]","[0.5955245494842529, 0.3268003761768341, 0.034028250724077225]","[0.6142870187759399, 0.3323485851287842, 0.028351804241538048]","[0.6339237689971924, 0.3303678035736084, 0.031705692410469055]","[0.5266620516777039, 0.3425384759902954, 0.03323902562260628]","[0.5071768760681152, 0.3376063108444214, 0.02907831408083439]","[0.48993009328842163, 0.34500744938850403, 0.031711649149656296]","[0.47618812322616577, 0.3614996373653412, 0.04302360862493515]","[0.4898780882358551, 0.3632154166698456, 0.030473332852125168]","[0.5091543197631836, 0.3568262457847595, 0.027347581461071968]","[0.4898780882358551, 0.3632154166698456, 0.030473332852125168]","[0.5276917815208435, 0.5455548763275146, -0.0254327692091465]","[0.5615780353546143, 0.518450140953064, -0.0439942292869091]","[0.5865857601165771, 0.5122190713882446, -0.04374736547470093]","[0.623322606086731, 0.5211750864982605, -0.024462569504976273]","[0.5865988731384277, 0.5130670070648193, -0.047144901007413864]","[0.5615889430046082, 0.5191503763198853, -0.04751277342438698]","[0.5485877990722656, 0.15555450320243835, 0.05206816643476486]","[0.5856650471687317, 0.7048665285110474, -0.05798362195491791]"
"[0.6472885608673096, 0.32279253005981445, 0.04463367164134979]","[0.6312609910964966, 0.31327199935913086, 0.03310837969183922]","[0.6133755445480347, 0.31373676657676697, 0.030085721984505653]","[0.5954180955886841, 0.32675522565841675, 0.034026339650154114]","[0.6141553521156311, 0.33231669664382935, 0.028360189869999886]","[0.633766770362854, 0.3303605616092682, 0.0317135751247406]","[0.5266689658164978, 0.3424365818500519, 0.033214591443538666]","[0.50722336769104, 0.3375494182109833, 0.029055751860141754]","[0.49000000953674316, 0.3449474573135376, 0.03167501837015152]","[0.4762583374977112, 0.36141547560691833, 0.04296063259243965]","[0.4899425506591797, 0.3631001114845276, 0.030435776337981224]","[0.5091913342475891, 0.35670846700668335, 0.02732197195291519]","[0.4899425506591797, 0.3631001114845276, 0.030435776337981224]","[0.5277041792869568, 0.5456862449645996, -0.025402292609214783]","[0.5616022348403931, 0.5185645222663879, -0.043962590396404266]","[0.5866246819496155, 0.5123264789581299, -0.04371145740151405]","[0.6233624815940857, 0.5212712287902832, -0.02440520003437996]","[0.5866429209709167, 0.5132350325584412, -0.04712900146842003]","[0.5616161227226257, 0.5193239450454712, -0.047501325607299805]","[0.5485649108886719, 0.15549704432487488, 0.05211212486028671]","[0.5856753587722778, 0.7049764394760132, -0.058014459908008575]"
"[0.6472558975219727, 0.3227471709251404, 0.044654134660959244]","[0.6312257647514343, 0.313237726688385, 0.03313378617167473]","[0.6133423447608948, 0.31371259689331055, 0.030110972002148628]","[0.5953906774520874, 0.3267325162887573, 0.03405144438147545]","[0.6141303181648254, 0.33227118849754333, 0.028383560478687286]","[0.633738100528717, 0.3303084373474121, 0.03173520788550377]","[0.5266431570053101, 0.3424898684024811, 0.033235907554626465]","[0.5071938037872314, 0.33764350414276123, 0.029075514525175095]","[0.4899800717830658, 0.34506484866142273, 0.03169141709804535]","[0.4762479364871979, 0.3615432381629944, 0.042974766343832016]","[0.489934504032135, 0.3631895184516907, 0.030451862141489983]","[0.5091759562492371, 0.35677218437194824, 0.027339927852153778]","[0.489934504032135, 0.3631895184516907, 0.030451862141489983]","[0.5277303457260132, 0.5456722974777222, -0.025422869250178337]","[0.5616289377212524, 0.518487274646759, -0.04397466406226158]","[0.5866664052009583, 0.5122188329696655, -0.043722160160541534]","[0.6233952641487122, 0.5211663246154785, -0.024412810802459717]","[0.586689829826355, 0.5131320953369141, -0.04714243859052658]","[0.5616564750671387, 0.519249677658081, -0.047519784420728683]","[0.5484693646430969, 0.15561744570732117, 0.05217485502362251]","[0.5857942700386047, 0.7049338221549988, -0.05808398500084877]"
"[0.6476966142654419, 0.32291650772094727, 0.044744472950696945]","[0.6316553950309753, 0.31353163719177246, 0.0332019217312336]","[0.6137743592262268, 0.31402280926704407, 0.030164867639541626]","[0.5957937240600586, 0.3268488645553589, 0.034108273684978485]","[0.6145366430282593, 0.33241698145866394, 0.02843667007982731]","[0.6341627240180969, 0.3304702639579773, 0.03179603070020676]","[0.5269224643707275, 0.342583566904068, 0.03327840566635132]","[0.5074914693832397, 0.3378966748714447, 0.029110481962561607]","[0.4902827739715576, 0.345291405916214, 0.03173457458615303]","[0.47650715708732605, 0.36163634061813354, 0.04303131252527237]","[0.49017107486724854, 0.3632670044898987, 0.03048410639166832]","[0.5094309449195862, 0.35686901211738586, 0.027371719479560852]","[0.49017107486724854, 0.3632670044898987, 0.03048410639166832]","[0.5277984738349915, 0.5454350113868713, -0.02551056072115898]","[0.5617531538009644, 0.518338143825531, -0.04403025656938553]","[0.586811900138855, 0.5120652318000793, -0.04377265274524689]","[0.6235451102256775, 0.5208893418312073, -0.024483399465680122]","[0.5868015885353088, 0.5128159523010254, -0.04718073830008507]","[0.5617617964744568, 0.5189332962036133, -0.047570884227752686]","[0.5489280223846436, 0.15562981367111206, 0.052317991852760315]","[0.5857744216918945, 0.7046647071838379, -0.05825505778193474]"
"[0.6477241516113281, 0.32283544540405273, 0.04503658041357994]","[0.6317061185836792, 0.313376247882843, 0.03350602835416794]","[0.6138373017311096, 0.31384867429733276, 0.03045049123466015]","[0.5958812832832336, 0.3267306983470917, 0.034337155520915985]","[0.6146190762519836, 0.3323061466217041, 0.028682028874754906]","[0.6342201232910156, 0.3303561806678772, 0.03206085041165352]","[0.5270503163337708, 0.342470645904541, 0.033375728875398636]","[0.5076210498809814, 0.33772996068000793, 0.02920675463974476]","[0.4904050827026367, 0.34514033794403076, 0.03178645297884941]","[0.47661861777305603, 0.3615688979625702, 0.043031301349401474]","[0.49031752347946167, 0.36317822337150574, 0.0305063147097826]","[0.509573221206665, 0.35675951838493347, 0.027429627254605293]","[0.49031752347946167, 0.36317822337150574, 0.0305063147097826]","[0.5279170870780945, 0.5455178618431091, -0.02570541389286518]","[0.5620275139808655, 0.5182817578315735, -0.044200506061315536]","[0.5871607661247253, 0.5120019316673279, -0.043897055089473724]","[0.6239280700683594, 0.520915150642395, -0.024510173127055168]","[0.5871455669403076, 0.5128167867660522, -0.04733099043369293]","[0.5620306134223938, 0.518945574760437, -0.047771863639354706]","[0.5490152835845947, 0.15550082921981812, 0.05278245732188225]","[0.5860944390296936, 0.7045377492904663, -0.058701660484075546]"
