left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.7023599743843079, 0.31552350521087646, 0.08751164376735687]","[0.6882691979408264, 0.3085493743419647, 0.06741856783628464]","[0.6656490564346313, 0.30668696761131287, 0.05588195472955704]","[0.6432315111160278, 0.3121841251850128, 0.05394023656845093]","[0.6653099060058594, 0.3171258866786957, 0.05368683487176895]","[0.6880905032157898, 0.3182331919670105, 0.0657617524266243]","[0.5555388331413269, 0.3084036409854889, 0.019798144698143005]","[0.5312013030052185, 0.30073851346969604, 0.007395573426038027]","[0.505237340927124, 0.3013837933540344, 0.0030128476209938526]","[0.48213791847229004, 0.3074991703033447, 0.01194037776440382]","[0.5053890943527222, 0.3115401268005371, 0.0024201462510973215]","[0.5322391390800476, 0.3117433786392212, 0.006134397350251675]","[0.5053890943527222, 0.3115401268005371, 0.0024201462510973215]","[0.5540664196014404, 0.4044615924358368, -0.048731349408626556]","[0.6051616072654724, 0.39890193939208984, -0.05711266025900841]","[0.6321572065353394, 0.3993107080459595, -0.045908089727163315]","[0.6613309383392334, 0.4054933786392212, -0.009604834951460361]","[0.6333014965057373, 0.40107420086860657, -0.04742937162518501]","[0.6048083305358887, 0.40063148736953735, -0.05941841006278992]","[0.6031124591827393, 0.23067791759967804, 0.05113007500767708]","[0.6109870076179504, 0.4772307574748993, -0.05285002291202545]"
"[0.702551543712616, 0.31548774242401123, 0.08700323849916458]","[0.6883878707885742, 0.30858030915260315, 0.06683403253555298]","[0.6656371355056763, 0.30674153566360474, 0.055333271622657776]","[0.6430550813674927, 0.31221985816955566, 0.053540587425231934]","[0.6652659177780151, 0.3171514570713043, 0.05324167013168335]","[0.6881808042526245, 0.31824424862861633, 0.06526444852352142]","[0.5551581382751465, 0.3085803985595703, 0.019663112238049507]","[0.5307438373565674, 0.30098792910575867, 0.007239895407110453]","[0.5047970414161682, 0.3016701340675354, 0.002944167237728834]","[0.4818252921104431, 0.30776992440223694, 0.01202072761952877]","[0.504969596862793, 0.31178349256515503, 0.002409806242212653]","[0.5318056344985962, 0.31196486949920654, 0.0060399379581213]","[0.504969596862793, 0.31178349256515503, 0.002409806242212653]","[0.5542434453964233, 0.4049645960330963, -0.048328690230846405]","[0.604897141456604, 0.3993381857872009, -0.05678702890872955]","[0.6318433284759521, 0.3997023403644562, -0.045719243586063385]","[0.6611329317092896, 0.40580078959465027, -0.009599398821592331]","[0.6329599618911743, 0.40146857500076294, -0.047140542417764664]","[0.6045246720314026, 0.40106454491615295, -0.05896732583642006]","[0.6025978326797485, 0.23093947768211365, 0.05025794357061386]","[0.6109837293624878, 0.4777988791465759, -0.051954612135887146]"
"[0.7023966908454895, 0.3159392774105072, 0.08790174871683121]","[0.6883096694946289, 0.30908387899398804, 0.0676473006606102]","[0.665640652179718, 0.307206928730011, 0.05598831921815872]","[0.6431093811988831, 0.3125167191028595, 0.05404895544052124]","[0.6652265787124634, 0.31747326254844666, 0.053878940641880035]","[0.6880611181259155, 0.3186173737049103, 0.06606793403625488]","[0.5552889108657837, 0.30871519446372986, 0.01943613588809967]","[0.5309545993804932, 0.30117717385292053, 0.006855971645563841]","[0.504967451095581, 0.3018171787261963, 0.0023501082323491573]","[0.4818117022514343, 0.30783161520957947, 0.011282267048954964]","[0.5051049590110779, 0.31185463070869446, 0.001848932239226997]","[0.5319616198539734, 0.3120543658733368, 0.005668077152222395]","[0.5051049590110779, 0.31185463070869446, 0.001848932239226997]","[0.5540189146995544, 0.405534029006958, -0.04874563217163086]","[0.6051311492919922, 0.3998635411262512, -0.05702788382768631]","[0.6321097612380981, 0.4002574682235718, -0.04572091996669769]","[0.6613761186599731, 0.40644851326942444, -0.009142570197582245]","[0.6331689953804016, 0.40200117230415344, -0.04708055779337883]","[0.604633092880249, 0.4015604257583618, -0.05918053910136223]","[0.603203296661377, 0.23123866319656372, 0.0506356805562973]","[0.6106645464897156, 0.4781801104545593, -0.05226133391261101]"
"[0.7023301124572754, 0.31603607535362244, 0.08720332384109497]","[0.6881992816925049, 0.309233695268631, 0.06700455397367477]","[0.665546178817749, 0.3073868453502655, 0.055425677448511124]","[0.6431121230125427, 0.312698096036911, 0.05357448384165764]","[0.6651012897491455, 0.3176049590110779, 0.05337481573224068]","[0.6879153251647949, 0.31874850392341614, 0.06548115611076355]","[0.5550987720489502, 0.3089720606803894, 0.019288089126348495]","[0.5307222008705139, 0.3015254735946655, 0.006737617775797844]","[0.5047394633293152, 0.30219602584838867, 0.00232348102144897]","[0.48161810636520386, 0.3081614077091217, 0.01131247729063034]","[0.5049782395362854, 0.3121586740016937, 0.0018662794027477503]","[0.5318437218666077, 0.31231507658958435, 0.005610269028693438]","[0.5049782395362854, 0.3121586740016937, 0.0018662794027477503]","[0.5535166263580322, 0.40557950735092163, -0.04827135428786278]","[0.6045013070106506, 0.400093138217926, -0.05660826712846756]","[0.6314285397529602, 0.4004998803138733, -0.04541294276714325]","[0.66060471534729, 0.40657445788383484, -0.009100365452468395]","[0.632503092288971, 0.4021318554878235, -0.04683726653456688]","[0.604025661945343, 0.4016822278499603, -0.05880732089281082]","[0.6030598878860474, 0.23152127861976624, 0.04991494119167328]","[0.6099181175231934, 0.4782121479511261, -0.05147291719913483]"
"[0.7022905349731445, 0.3158692717552185, 0.08708614856004715]","[0.6881301403045654, 0.3090602457523346, 0.06688903272151947]","[0.6653969883918762, 0.3072379529476166, 0.05533350259065628]","[0.6429052352905273, 0.3126152753829956, 0.053516242653131485]","[0.665000319480896, 0.3175322413444519, 0.053285256028175354]","[0.6878777742385864, 0.31863877177238464, 0.06537551432847977]","[0.5547996759414673, 0.3090115189552307, 0.01934824511408806]","[0.5303830504417419, 0.3015589118003845, 0.006821434013545513]","[0.5043815970420837, 0.30225372314453125, 0.0024393179919570684]","[0.48131364583969116, 0.3082650303840637, 0.011457914486527443]","[0.5046341419219971, 0.3122672438621521, 0.0019701276905834675]","[0.5314947962760925, 0.3124076724052429, 0.005671757739037275]","[0.5046341419219971, 0.3122672438621521, 0.0019701276905834675]","[0.5534777641296387, 0.4057977497577667, -0.04825836047530174]","[0.60432368516922, 0.4001821279525757, -0.056598931550979614]","[0.6311978101730347, 0.4005664587020874, -0.04545465484261513]","[0.660332977771759, 0.4067215323448181, -0.009204156696796417]","[0.6322716474533081, 0.4022805094718933, -0.04677445814013481]","[0.603843092918396, 0.40185582637786865, -0.05867595225572586]","[0.6027344465255737, 0.23138156533241272, 0.04983676224946976]","[0.6099801063537598, 0.4784402549266815, -0.05139082670211792]"
"[0.7018949389457703, 0.3164043724536896, 0.08739463984966278]","[0.6876918077468872, 0.30964165925979614, 0.06717202812433243]","[0.6650050282478333, 0.30779314041137695, 0.055579956620931625]","[0.6425209045410156, 0.31302520632743835, 0.05376286059617996]","[0.6646580696105957, 0.31797441840171814, 0.05351540818810463]","[0.6875289678573608, 0.31910452246665955, 0.06561791151762009]","[0.5543608665466309, 0.30936771631240845, 0.019572841003537178]","[0.5299405455589294, 0.30202144384384155, 0.007035543210804462]","[0.5039822459220886, 0.30272412300109863, 0.0026493617333471775]","[0.4809263348579407, 0.30869272351264954, 0.011680083349347115]","[0.504176914691925, 0.31265708804130554, 0.0021440312266349792]","[0.5310361981391907, 0.31278133392333984, 0.0058678071945905685]","[0.504176914691925, 0.31265708804130554, 0.0021440312266349792]","[0.5537148118019104, 0.40596330165863037, -0.04865675047039986]","[0.6042810082435608, 0.4002392888069153, -0.056915488094091415]","[0.6311347484588623, 0.40061816573143005, -0.04578543081879616]","[0.6602323651313782, 0.4068383276462555, -0.009646693244576454]","[0.6321943402290344, 0.4024161696434021, -0.04709826782345772]","[0.6037806868553162, 0.40199416875839233, -0.05899316444993019]","[0.6021990180015564, 0.23190538585186005, 0.0506916269659996]","[0.6100164651870728, 0.47852784395217896, -0.051926836371421814]"
"[0.7017697095870972, 0.3164621591567993, 0.08766241371631622]","[0.6876394748687744, 0.3096421957015991, 0.06744305789470673]","[0.6649343371391296, 0.3078135550022125, 0.0558154433965683]","[0.6424316167831421, 0.31314921379089355, 0.053912486881017685]","[0.6645617485046387, 0.3181037902832031, 0.053722113370895386]","[0.6874244809150696, 0.3192281723022461, 0.06586956977844238]","[0.5542417764663696, 0.3094770908355713, 0.019474055618047714]","[0.5298326015472412, 0.30202895402908325, 0.006929314695298672]","[0.5038237571716309, 0.3027096390724182, 0.002486887387931347]","[0.48071950674057007, 0.30871957540512085, 0.011437171138823032]","[0.5040185451507568, 0.3127419650554657, 0.001954032341018319]","[0.5309301614761353, 0.31287699937820435, 0.005735468585044146]","[0.5040185451507568, 0.3127419650554657, 0.001954032341018319]","[0.5534511804580688, 0.40593963861465454, -0.04879148304462433]","[0.604212760925293, 0.4002129137516022, -0.05698279291391373]","[0.6310641765594482, 0.4006079137325287, -0.045776888728141785]","[0.6600897908210754, 0.4068947732448578, -0.009504085406661034]","[0.6321155428886414, 0.4024377167224884, -0.0471000149846077]","[0.6036952137947083, 0.40199926495552063, -0.059074658900499344]","[0.6021470427513123, 0.2320311814546585, 0.050686802715063095]","[0.6097512245178223, 0.47856462001800537, -0.05200214684009552]"
"[0.7014445662498474, 0.3166670501232147, 0.08729105442762375]","[0.687215268611908, 0.30994075536727905, 0.06707242131233215]","[0.6645419597625732, 0.30812716484069824, 0.05547963082790375]","[0.642084002494812, 0.31334197521209717, 0.0536532998085022]","[0.6641767621040344, 0.3182639181613922, 0.05343062803149223]","[0.6870346665382385, 0.3193955719470978, 0.06554678827524185]","[0.5537831783294678, 0.3096628487110138, 0.019395308569073677]","[0.5293832421302795, 0.30233532190322876, 0.006834596861153841]","[0.5034262537956238, 0.30301475524902344, 0.0024527162313461304]","[0.48033052682876587, 0.30894437432289124, 0.011454829946160316]","[0.5036095976829529, 0.3129255771636963, 0.0019574936013668776]","[0.5304923057556152, 0.3130522668361664, 0.005702104419469833]","[0.5036095976829529, 0.3129255771636963, 0.0019574936013668776]","[0.5530864000320435, 0.40608131885528564, -0.04852966591715813]","[0.6036691069602966, 0.40041548013687134, -0.05678890272974968]","[0.6304816007614136, 0.40080130100250244, -0.04563169926404953]","[0.6595855951309204, 0.4070124626159668, -0.009485499002039433]","[0.6315903067588806, 0.4025818705558777, -0.046977490186691284]","[0.6032052636146545, 0.4021550416946411, -0.05889907479286194]","[0.6016674041748047, 0.23219425976276398, 0.05025563761591911]","[0.6094028949737549, 0.47870421409606934, -0.05154195800423622]"
"[0.7009215950965881, 0.31672653555870056, 0.08757570385932922]","[0.6867100596427917, 0.31001394987106323, 0.06731817126274109]","[0.6640381813049316, 0.30819597840309143, 0.055658262223005295]","[0.6416367292404175, 0.3133879005908966, 0.05379824712872505]","[0.6637037396430969, 0.3182903230190277, 0.053613852709531784]","[0.686532199382782, 0.31941238045692444, 0.06579628586769104]","[0.5532814860343933, 0.3097327947616577, 0.0192978885024786]","[0.5288646817207336, 0.30246591567993164, 0.0066666388884186745]","[0.5028741359710693, 0.3031567633152008, 0.002216014312580228]","[0.479743629693985, 0.3090834617614746, 0.01119693648070097]","[0.5031721591949463, 0.31301093101501465, 0.0017384776147082448]","[0.530055582523346, 0.31311115622520447, 0.005526011809706688]","[0.5031721591949463, 0.31301093101501465, 0.0017384776147082448]","[0.5523344278335571, 0.4061192572116852, -0.048464685678482056]","[0.603246808052063, 0.40066033601760864, -0.05670755356550217]","[0.6301767826080322, 0.40106403827667236, -0.04548121988773346]","[0.6595418453216553, 0.40714603662490845, -0.009183254092931747]","[0.6313964128494263, 0.40259259939193726, -0.04701424390077591]","[0.6029155850410461, 0.40216246247291565, -0.058984264731407166]","[0.601225733757019, 0.2321862429380417, 0.05017339065670967]","[0.6091626286506653, 0.4787500202655792, -0.051747217774391174]"
"[0.7010848522186279, 0.3160747289657593, 0.08635526895523071]","[0.6868032813072205, 0.3095051348209381, 0.06603403389453888]","[0.6640610694885254, 0.30774542689323425, 0.054427728056907654]","[0.6416643261909485, 0.3129426836967468, 0.052807316184043884]","[0.663661539554596, 0.31775543093681335, 0.052603673189878464]","[0.686564564704895, 0.31884342432022095, 0.06470765173435211]","[0.5530235767364502, 0.3095489740371704, 0.018640313297510147]","[0.5284661650657654, 0.30241307616233826, 0.005927627440541983]","[0.5025041103363037, 0.303189754486084, 0.0016063777729868889]","[0.47952115535736084, 0.3090694844722748, 0.010769105516374111]","[0.5029725432395935, 0.31296178698539734, 0.0013114777393639088]","[0.5298418402671814, 0.31297850608825684, 0.0049843136221170425]","[0.5029725432395935, 0.31296178698539734, 0.0013114777393639088]","[0.5523716807365417, 0.4063203036785126, -0.047388333827257156]","[0.602899432182312, 0.400884747505188, -0.055718615651130676]","[0.6297345757484436, 0.40118923783302307, -0.04466431587934494]","[0.6591112613677979, 0.40697839856147766, -0.008629570715129375]","[0.6310497522354126, 0.4025999903678894, -0.0461089126765728]","[0.6026684045791626, 0.4022776186466217, -0.057875972241163254]","[0.6011121273040771, 0.23185595870018005, 0.04779608175158501]","[0.6088879704475403, 0.4786613881587982, -0.0494111068546772]"
"[0.7007163166999817, 0.31624913215637207, 0.08671268820762634]","[0.6863402128219604, 0.3097463548183441, 0.06644938886165619]","[0.663673460483551, 0.30796292424201965, 0.054895225912332535]","[0.6413010954856873, 0.31294044852256775, 0.0532456673681736]","[0.6632674336433411, 0.3177611529827118, 0.05300034210085869]","[0.6861640214920044, 0.31889134645462036, 0.0650678426027298]","[0.5527997016906738, 0.30955928564071655, 0.019234754145145416]","[0.5283195972442627, 0.3026188015937805, 0.006592067424207926]","[0.5024718046188354, 0.30343297123908997, 0.0022720624692738056]","[0.4795166254043579, 0.309268057346344, 0.011423102580010891]","[0.5028640031814575, 0.31303250789642334, 0.0019329764181748033]","[0.5296808481216431, 0.3130103051662445, 0.005583838559687138]","[0.5028640031814575, 0.31303250789642334, 0.0019329764181748033]","[0.5520868897438049, 0.4063822031021118, -0.0478031262755394]","[0.6027219891548157, 0.4006267786026001, -0.05625881627202034]","[0.629625141620636, 0.4009217619895935, -0.045226722955703735]","[0.6592361330986023, 0.40695005655288696, -0.009161085821688175]","[0.6307956576347351, 0.4024030566215515, -0.046636179089546204]","[0.6023252010345459, 0.40208202600479126, -0.05840236321091652]","[0.6004795432090759, 0.23217545449733734, 0.04929649084806442]","[0.6090256571769714, 0.4786830544471741, -0.05083044618368149]"
"[0.7006017565727234, 0.31634676456451416, 0.08725707232952118]","[0.6862083077430725, 0.3098715841770172, 0.06691542267799377]","[0.6635512113571167, 0.308073490858078, 0.05527924373745918]","[0.6412115097045898, 0.31295305490493774, 0.05355849117040634]","[0.6631571054458618, 0.3177734911441803, 0.053377505391836166]","[0.686036229133606, 0.3189278841018677, 0.06554131954908371]","[0.5524292588233948, 0.30949947237968445, 0.01918475329875946]","[0.5279754400253296, 0.30258339643478394, 0.006453470326960087]","[0.5020793080329895, 0.30336371064186096, 0.002046500565484166]","[0.47899776697158813, 0.3091546893119812, 0.011170013807713985]","[0.5024277567863464, 0.3129040002822876, 0.0017269618110731244]","[0.529301643371582, 0.31290391087532043, 0.0054508415050804615]","[0.5024277567863464, 0.3129040002822876, 0.0017269618110731244]","[0.5513557195663452, 0.40644606947898865, -0.04802282899618149]","[0.6023639440536499, 0.4006979465484619, -0.05654110386967659]","[0.6293514370918274, 0.40102940797805786, -0.04538119584321976]","[0.6591370701789856, 0.40716835856437683, -0.008956346660852432]","[0.6305290460586548, 0.4025096297264099, -0.04676211625337601]","[0.6019059419631958, 0.40214866399765015, -0.0586654357612133]","[0.6005053520202637, 0.23214195668697357, 0.049548160284757614]","[0.6084038019180298, 0.4787907600402832, -0.051116421818733215]"
