left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.7285219430923462, 0.49396759271621704, 0.061631131917238235]","[0.7100148797035217, 0.488751620054245, 0.04294593259692192]","[0.685845673084259, 0.4871787428855896, 0.03551299870014191]","[0.6609142422676086, 0.49166062474250793, 0.039715759456157684]","[0.6846584677696228, 0.49563655257225037, 0.03557045757770538]","[0.7104173302650452, 0.49610435962677, 0.04316149279475212]","[0.5719820857048035, 0.4893212914466858, 0.02623441070318222]","[0.545922577381134, 0.4837281107902527, 0.01625765673816204]","[0.521058201789856, 0.4846157133579254, 0.01715116761624813]","[0.4994182586669922, 0.4890988767147064, 0.03137806057929993]","[0.5208883881568909, 0.4920337200164795, 0.01794370636343956]","[0.5477217435836792, 0.49236589670181274, 0.01655212789773941]","[0.5208883881568909, 0.4920337200164795, 0.01794370636343956]","[0.5474662780761719, 0.5826374888420105, -0.024602403864264488]","[0.6029224395751953, 0.5788896679878235, -0.04917853698134422]","[0.6391815543174744, 0.5792837738990784, -0.04429520666599274]","[0.683578372001648, 0.5838336944580078, -0.00823553092777729]","[0.6390472054481506, 0.5800552368164062, -0.04750953987240791]","[0.6036980152130127, 0.5797885060310364, -0.05287269502878189]","[0.6208053231239319, 0.4070867598056793, 0.033591531217098236]","[0.615474283695221, 0.661100447177887, -0.046802543103694916]"
"[0.7286799550056458, 0.4940764904022217, 0.0616719126701355]","[0.7101472020149231, 0.4889114499092102, 0.04296508803963661]","[0.6860337257385254, 0.4873407781124115, 0.03549799695611]","[0.6611530780792236, 0.49170878529548645, 0.03969741240143776]","[0.6848072409629822, 0.49569398164749146, 0.03558947145938873]","[0.7105526328086853, 0.4961881637573242, 0.04320220649242401]","[0.5721039175987244, 0.48937559127807617, 0.02610609121620655]","[0.5460608005523682, 0.4838985502719879, 0.016094861552119255]","[0.5212690234184265, 0.48478859663009644, 0.0169703159481287]","[0.49960845708847046, 0.48920968174934387, 0.031198512762784958]","[0.5210891962051392, 0.4921123683452606, 0.017787693068385124]","[0.5479235649108887, 0.4924279451370239, 0.016416897997260094]","[0.5210891962051392, 0.4921123683452606, 0.017787693068385124]","[0.5474721789360046, 0.5825445055961609, -0.024697640910744667]","[0.602986752986908, 0.5788310766220093, -0.04913730546832085]","[0.6392083168029785, 0.5792319178581238, -0.04421111196279526]","[0.6834565997123718, 0.5837706923484802, -0.008182993158698082]","[0.6390237808227539, 0.5798925161361694, -0.04744115099310875]","[0.603748083114624, 0.5796202421188354, -0.05285906791687012]","[0.6210387945175171, 0.4071303606033325, 0.0334928035736084]","[0.6153249740600586, 0.6612849831581116, -0.046757180243730545]"
"[0.7286618947982788, 0.4940730035305023, 0.061587270349264145]","[0.7101284265518188, 0.4888962507247925, 0.04290138930082321]","[0.6860272288322449, 0.4873347580432892, 0.035447508096694946]","[0.6611603498458862, 0.4917478859424591, 0.03963100165128708]","[0.6848156452178955, 0.49572375416755676, 0.0355256162583828]","[0.7105492353439331, 0.4962030053138733, 0.04312819987535477]","[0.5721933245658875, 0.4893920421600342, 0.026075465604662895]","[0.5461804866790771, 0.4838578701019287, 0.016086148098111153]","[0.5213805437088013, 0.48472440242767334, 0.01697380468249321]","[0.49972838163375854, 0.4891531467437744, 0.031185969710350037]","[0.5211917757987976, 0.4920893907546997, 0.01777179166674614]","[0.5480079054832458, 0.4924279749393463, 0.016394350677728653]","[0.5211917757987976, 0.4920893907546997, 0.01777179166674614]","[0.5477958917617798, 0.5825296640396118, -0.02466515265405178]","[0.6030449271202087, 0.5787914991378784, -0.04912528768181801]","[0.6392064690589905, 0.5792006254196167, -0.04420427978038788]","[0.6833720207214355, 0.5838002562522888, -0.008212086744606495]","[0.6390446424484253, 0.5799707770347595, -0.04736556485295296]","[0.6038511395454407, 0.5796869397163391, -0.05275445803999901]","[0.6210562586784363, 0.40705054998397827, 0.033403631299734116]","[0.6155311465263367, 0.6612515449523926, -0.04659825935959816]"
"[0.7284870743751526, 0.4941049814224243, 0.061569131910800934]","[0.7099271416664124, 0.48897457122802734, 0.042917706072330475]","[0.6858692765235901, 0.4874113202095032, 0.035490237176418304]","[0.6610170602798462, 0.4917583465576172, 0.03967777267098427]","[0.6846442222595215, 0.4957338273525238, 0.03555974364280701]","[0.7103666067123413, 0.4962109923362732, 0.04313303157687187]","[0.5721989870071411, 0.4894273579120636, 0.026197321712970734]","[0.546198308467865, 0.4839690327644348, 0.016233019530773163]","[0.5214691758155823, 0.4848521053791046, 0.017132943496108055]","[0.49983829259872437, 0.48923876881599426, 0.03133269026875496]","[0.5212560892105103, 0.4921419322490692, 0.0179275032132864]","[0.5480391383171082, 0.4924730956554413, 0.016537724062800407]","[0.5212560892105103, 0.4921419322490692, 0.0179275032132864]","[0.5476201772689819, 0.5824679136276245, -0.02472124807536602]","[0.6029256582260132, 0.5786988735198975, -0.04914487898349762]","[0.6391009092330933, 0.5790987014770508, -0.04426249489188194]","[0.683402419090271, 0.5836921334266663, -0.008355547674000263]","[0.6389467716217041, 0.5797845721244812, -0.04749704897403717]","[0.6037387251853943, 0.5795095562934875, -0.052855998277664185]","[0.6209893822669983, 0.4071437120437622, 0.03373683616518974]","[0.6153930425643921, 0.6611080169677734, -0.04701516404747963]"
"[0.728477418422699, 0.49410608410835266, 0.061488956212997437]","[0.709939181804657, 0.48900145292282104, 0.042847923934459686]","[0.6859083771705627, 0.48743414878845215, 0.03542713448405266]","[0.6610732078552246, 0.49174588918685913, 0.0396200567483902]","[0.6846789121627808, 0.4957192540168762, 0.03550755977630615]","[0.710368812084198, 0.4961990714073181, 0.04307834431529045]","[0.5723912715911865, 0.48940911889076233, 0.026163913309574127]","[0.5464122295379639, 0.48398470878601074, 0.01620311476290226]","[0.521710216999054, 0.4848688244819641, 0.01710275374352932]","[0.5001036524772644, 0.4892282783985138, 0.031295809894800186]","[0.5215010643005371, 0.4921231269836426, 0.017897186800837517]","[0.5482558012008667, 0.49245011806488037, 0.01650896482169628]","[0.5215010643005371, 0.4921231269836426, 0.017897186800837517]","[0.54779452085495, 0.5824260711669922, -0.02469279244542122]","[0.6030356287956238, 0.5786903500556946, -0.049077101051807404]","[0.6391412019729614, 0.5790904760360718, -0.04419682174921036]","[0.683396577835083, 0.5836580991744995, -0.008333167992532253]","[0.6389918923377991, 0.5797576904296875, -0.04742192476987839]","[0.6038402318954468, 0.5794788599014282, -0.05277734994888306]","[0.6211299896240234, 0.4072100520133972, 0.033668987452983856]","[0.6154601573944092, 0.6609753370285034, -0.04692726954817772]"
"[0.7284353971481323, 0.49414384365081787, 0.061542823910713196]","[0.7099270820617676, 0.48907554149627686, 0.04289429262280464]","[0.685921311378479, 0.48749858140945435, 0.03546610474586487]","[0.6611036062240601, 0.49175065755844116, 0.039663828909397125]","[0.6846657991409302, 0.495715469121933, 0.035553645342588425]","[0.7103234529495239, 0.4962023198604584, 0.043132733553647995]","[0.5723775625228882, 0.4894103407859802, 0.02616904489696026]","[0.5464107990264893, 0.4840432405471802, 0.01619054190814495]","[0.5217294096946716, 0.48494118452072144, 0.017076341435313225]","[0.500133752822876, 0.4892660975456238, 0.03126714006066322]","[0.5215398669242859, 0.49212753772735596, 0.017885154113173485]","[0.5482776165008545, 0.4924425184726715, 0.016504036262631416]","[0.5215398669242859, 0.49212753772735596, 0.017885154113173485]","[0.5479113459587097, 0.5824697017669678, -0.024800822138786316]","[0.60308438539505, 0.5787380933761597, -0.04903637617826462]","[0.6391468048095703, 0.5791279673576355, -0.0441582091152668]","[0.6833035945892334, 0.5836435556411743, -0.008395064622163773]","[0.6389911770820618, 0.5797527432441711, -0.04737868905067444]","[0.6038815975189209, 0.5794834494590759, -0.052738089114427567]","[0.621170163154602, 0.407329797744751, 0.03375593200325966]","[0.6154765486717224, 0.6609180569648743, -0.046940919011831284]"
"[0.7283302545547485, 0.49425438046455383, 0.06162281706929207]","[0.7098690867424011, 0.48908936977386475, 0.0430372953414917]","[0.6858597993850708, 0.4874856173992157, 0.035656001418828964]","[0.6610016822814941, 0.4918484687805176, 0.039819635450839996]","[0.68459153175354, 0.49583953619003296, 0.03567333519458771]","[0.7102377414703369, 0.49633193016052246, 0.04322459176182747]","[0.5725002288818359, 0.4894578456878662, 0.02642090432345867]","[0.5465477705001831, 0.4839402437210083, 0.01652223989367485]","[0.5218473672866821, 0.4848235249519348, 0.017406469210982323]","[0.5002828240394592, 0.48922768235206604, 0.03156011924147606]","[0.5216319561004639, 0.4921472370624542, 0.01815379038453102]","[0.5483599305152893, 0.49249058961868286, 0.016766199842095375]","[0.5216319561004639, 0.4921472370624542, 0.01815379038453102]","[0.5480810403823853, 0.5824769139289856, -0.02508203312754631]","[0.6030746698379517, 0.5787150859832764, -0.0491805374622345]","[0.6389856338500977, 0.5791056752204895, -0.044344015419483185]","[0.6830782294273376, 0.5836613774299622, -0.008806751109659672]","[0.6388475894927979, 0.5797043442726135, -0.04762135446071625]","[0.6038668751716614, 0.5794283151626587, -0.05294085666537285]","[0.6212913393974304, 0.4074769616127014, 0.03432996943593025]","[0.6152938604354858, 0.6607688665390015, -0.04746847599744797]"
"[0.7284029722213745, 0.4942997097969055, 0.061889324337244034]","[0.7099242806434631, 0.4890957772731781, 0.043309662491083145]","[0.685879647731781, 0.48747408390045166, 0.03593936562538147]","[0.6609954833984375, 0.4918554127216339, 0.04009019955992699]","[0.6846579909324646, 0.495871901512146, 0.035903993993997574]","[0.7103241682052612, 0.49637067317962646, 0.043454453349113464]","[0.5724685192108154, 0.4894281029701233, 0.026721494272351265]","[0.5465116500854492, 0.48387411236763, 0.016855664551258087]","[0.5217923521995544, 0.48475146293640137, 0.01773880422115326]","[0.5002150535583496, 0.4891735911369324, 0.031892526894807816]","[0.5215358138084412, 0.49210140109062195, 0.018439890816807747]","[0.5482656359672546, 0.4924609363079071, 0.017036594450473785]","[0.5215358138084412, 0.49210140109062195, 0.018439890816807747]","[0.5482091307640076, 0.5824902057647705, -0.02542402781546116]","[0.6030973792076111, 0.5786838531494141, -0.04945557191967964]","[0.6389139890670776, 0.5790847539901733, -0.04464714229106903]","[0.6830126047134399, 0.5837138295173645, -0.00922898668795824]","[0.6388352513313293, 0.5796454548835754, -0.04793756827712059]","[0.6039170026779175, 0.5793565511703491, -0.05322274565696716]","[0.6213430166244507, 0.40751057863235474, 0.03499991074204445]","[0.6151776909828186, 0.6606428623199463, -0.048066768795251846]"
"[0.7282780408859253, 0.49431002140045166, 0.06168731674551964]","[0.709815263748169, 0.4890822768211365, 0.043126560747623444]","[0.6857522130012512, 0.4874587953090668, 0.03578837588429451]","[0.6608775854110718, 0.4918869137763977, 0.03997168689966202]","[0.6845542192459106, 0.49590885639190674, 0.035758793354034424]","[0.7102173566818237, 0.49640050530433655, 0.04328252375125885]","[0.5723780393600464, 0.4894621670246124, 0.02674056775867939]","[0.546436071395874, 0.48387399315834045, 0.016896890476346016]","[0.5217002034187317, 0.48475390672683716, 0.01781131885945797]","[0.5001470446586609, 0.4891953468322754, 0.03198035806417465]","[0.5214542150497437, 0.4921397268772125, 0.01851421594619751]","[0.5481691360473633, 0.4925023913383484, 0.017080683261156082]","[0.5214542150497437, 0.4921397268772125, 0.01851421594619751]","[0.5480206608772278, 0.582577645778656, -0.02522146888077259]","[0.6029380559921265, 0.578808069229126, -0.04937376454472542]","[0.6387989521026611, 0.5792126655578613, -0.044607535004615784]","[0.6829707026481628, 0.5838153958320618, -0.009171170182526112]","[0.6387439966201782, 0.579811155796051, -0.04787815734744072]","[0.6037732362747192, 0.5795214176177979, -0.0531151182949543]","[0.6212096214294434, 0.4075349271297455, 0.03481587395071983]","[0.6150795817375183, 0.660685658454895, -0.04790521040558815]"
"[0.7285474538803101, 0.49431949853897095, 0.06174928694963455]","[0.7100882530212402, 0.489077627658844, 0.04316095635294914]","[0.685975193977356, 0.4874642789363861, 0.03579822555184364]","[0.6610474586486816, 0.4919348955154419, 0.03997437283396721]","[0.6847711205482483, 0.4959607720375061, 0.035771436989307404]","[0.7104726433753967, 0.49644574522972107, 0.04331042245030403]","[0.5724760293960571, 0.48948365449905396, 0.026672950014472008]","[0.5465033054351807, 0.4838247001171112, 0.016801511868834496]","[0.5217178463935852, 0.48467692732810974, 0.01771029829978943]","[0.5001391172409058, 0.4891285300254822, 0.03189737722277641]","[0.5214529633522034, 0.49211764335632324, 0.018418528139591217]","[0.5482058525085449, 0.49250757694244385, 0.016998911276459694]","[0.5214529633522034, 0.49211764335632324, 0.018418528139591217]","[0.5479288697242737, 0.5825887322425842, -0.0251566581428051]","[0.6029583811759949, 0.578846275806427, -0.04938802495598793]","[0.6389143466949463, 0.5792595148086548, -0.04458742216229439]","[0.6831411123275757, 0.5838554501533508, -0.009014388546347618]","[0.6388624906539917, 0.5798818469047546, -0.047857556492090225]","[0.6038042902946472, 0.5795844197273254, -0.053132615983486176]","[0.621451735496521, 0.40752875804901123, 0.03462841734290123]","[0.6150951385498047, 0.6606301069259644, -0.04777301847934723]"
"[0.7283282279968262, 0.4942721426486969, 0.06160544231534004]","[0.7098528742790222, 0.4890466630458832, 0.0430770069360733]","[0.6857826113700867, 0.48744088411331177, 0.035755157470703125]","[0.6609143614768982, 0.49190348386764526, 0.03994639962911606]","[0.6845827102661133, 0.4959279000759125, 0.035720448940992355]","[0.7102594971656799, 0.4964078664779663, 0.04322079196572304]","[0.5724579691886902, 0.48949411511421204, 0.026808926835656166]","[0.5465291738510132, 0.48387736082077026, 0.016993682831525803]","[0.5218042731285095, 0.4847452938556671, 0.017935408279299736]","[0.5002577900886536, 0.48918887972831726, 0.03210802003741264]","[0.5215513706207275, 0.4921649396419525, 0.018628403544425964]","[0.5482465624809265, 0.49253809452056885, 0.017174651846289635]","[0.5215513706207275, 0.4921649396419525, 0.018628403544425964]","[0.5480537414550781, 0.5826491713523865, -0.02528413012623787]","[0.6028621792793274, 0.5787796974182129, -0.049439866095781326]","[0.6386508345603943, 0.5791858434677124, -0.0446973517537117]","[0.6827138662338257, 0.5839003920555115, -0.009317769668996334]","[0.6386197209358215, 0.579840898513794, -0.047962360084056854]","[0.6037017703056335, 0.5795521140098572, -0.05316881090402603]","[0.6213536858558655, 0.4075191617012024, 0.0348689965903759]","[0.6149718165397644, 0.6606382727622986, -0.047908246517181396]"
"[0.7284691333770752, 0.49426329135894775, 0.06169941648840904]","[0.7099795937538147, 0.4890332818031311, 0.04314268380403519]","[0.685889482498169, 0.4874192476272583, 0.03580461069941521]","[0.6610128879547119, 0.49187061190605164, 0.03999312222003937]","[0.6846944689750671, 0.4958992600440979, 0.035772938281297684]","[0.7103845477104187, 0.4963870644569397, 0.04329117015004158]","[0.5724449157714844, 0.4894530773162842, 0.026799622923135757]","[0.5465139150619507, 0.48383814096450806, 0.016959743574261665]","[0.5217729210853577, 0.48470449447631836, 0.01789109781384468]","[0.5001974105834961, 0.4891510605812073, 0.032080039381980896]","[0.5215019583702087, 0.49212193489074707, 0.018590666353702545]","[0.5482172966003418, 0.492497056722641, 0.017147772014141083]","[0.5215019583702087, 0.49212193489074707, 0.018590666353702545]","[0.5479838848114014, 0.5826937556266785, -0.025309275835752487]","[0.6028159260749817, 0.5788211822509766, -0.04948858171701431]","[0.6386208534240723, 0.5792324542999268, -0.04472528025507927]","[0.6826990842819214, 0.5839658379554749, -0.009287604130804539]","[0.6385937333106995, 0.5798952579498291, -0.047972965985536575]","[0.6036500930786133, 0.5796025991439819, -0.05320096015930176]","[0.6214407086372375, 0.40748131275177, 0.034854330122470856]","[0.6149159669876099, 0.6606974601745605, -0.047874026000499725]"
"[0.7284103035926819, 0.49452027678489685, 0.06304227560758591]","[0.7098141312599182, 0.4895594120025635, 0.04423112794756889]","[0.685862123966217, 0.4879482388496399, 0.03656759113073349]","[0.6611678600311279, 0.491889625787735, 0.04065275937318802]","[0.6848276853561401, 0.4959500730037689, 0.03661313280463219]","[0.7104724049568176, 0.49649861454963684, 0.04437999054789543]","[0.5716893672943115, 0.48942673206329346, 0.026435837149620056]","[0.5457193851470947, 0.4843764901161194, 0.016233300790190697]","[0.5209413766860962, 0.4852560758590698, 0.017001429572701454]","[0.4989442825317383, 0.4893836975097656, 0.031158367171883583]","[0.5205420255661011, 0.4921765923500061, 0.017769087105989456]","[0.5474315285682678, 0.49247682094573975, 0.016553593799471855]","[0.5205420255661011, 0.4921765923500061, 0.017769087105989456]","[0.5478273034095764, 0.5828608870506287, -0.02626141346991062]","[0.603095293045044, 0.5787550806999207, -0.05009498447179794]","[0.6390009522438049, 0.5791939496994019, -0.04492367058992386]","[0.6823180913925171, 0.5842036604881287, -0.008863774128258228]","[0.6389800310134888, 0.580215573310852, -0.04784098640084267]","[0.6038804650306702, 0.579914927482605, -0.053504299372434616]","[0.6210651993751526, 0.40732407569885254, 0.03544330224394798]","[0.6155362129211426, 0.6610056757926941, -0.047729019075632095]"
