left_eye_362,left_eye_385,left_eye_386,left_eye_387,left_eye_263,left_eye_373,left_eye_374,left_eye_380,right_eye_133,right_eye_158,right_eye_159,right_eye_160,right_eye_33,right_eye_144,right_eye_145,right_eye_153,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.507104754447937, 0.5042382478713989, 0.06139880791306496]","[0.5390946865081787, 0.49464383721351624, 0.05795826017856598]","[0.5556346774101257, 0.493990033864975, 0.060720618814229965]","[0.572782039642334, 0.49592888355255127, 0.06645757704973221]","[0.5962377190589905, 0.5044905543327332, 0.08763270080089569]","[0.571379542350769, 0.5096821188926697, 0.0635649636387825]","[0.5541520714759827, 0.5101357698440552, 0.056576184928417206]","[0.5375895500183105, 0.5093402862548828, 0.054296717047691345]","[0.38006460666656494, 0.5032642483711243, 0.04567025974392891]","[0.3462602198123932, 0.4936808943748474, 0.03563257306814194]","[0.3293587267398834, 0.49298691749572754, 0.034745000302791595]","[0.31088894605636597, 0.4948638081550598, 0.036508359014987946]","[0.28238609433174133, 0.5032643675804138, 0.05236102640628815]","[0.3131389617919922, 0.5085785388946533, 0.03419394791126251]","[0.3318387269973755, 0.5089422464370728, 0.030614158138632774]","[0.3487865626811981, 0.5079846382141113, 0.032367199659347534]","[0.3611617088317871, 0.628337025642395, -0.04811422899365425]","[0.42928430438041687, 0.6201901435852051, -0.07362125813961029]","[0.47413915395736694, 0.6202214956283569, -0.06798185408115387]","[0.5267062783241272, 0.6280770301818848, -0.02814037725329399]","[0.47397851943969727, 0.6242167353630066, -0.07094113528728485]","[0.4291393756866455, 0.6241837739944458, -0.07693455368280411]","[0.44768932461738586, 0.3966815769672394, 0.07589428871870041]","[0.44824695587158203, 0.7184081077575684, -0.07908695936203003]"
"[0.5065242052078247, 0.5042116045951843, 0.06062186881899834]","[0.5385987758636475, 0.49426546692848206, 0.05719500780105591]","[0.5550838708877563, 0.49361830949783325, 0.059827398508787155]","[0.57213294506073, 0.49567389488220215, 0.06546588987112045]","[0.5951862335205078, 0.5046200752258301, 0.08647091686725616]","[0.5704654455184937, 0.5097546577453613, 0.0626639723777771]","[0.5533138513565063, 0.5102126598358154, 0.055738192051649094]","[0.5367875099182129, 0.5093604326248169, 0.053538694977760315]","[0.3814864158630371, 0.5035902857780457, 0.0451493039727211]","[0.34770065546035767, 0.49377983808517456, 0.03527245298027992]","[0.3309580683708191, 0.49319279193878174, 0.03435449302196503]","[0.31273406744003296, 0.49523332715034485, 0.036071620881557465]","[0.28487056493759155, 0.5040104985237122, 0.05191413313150406]","[0.31515443325042725, 0.509131908416748, 0.03390771523118019]","[0.3335977792739868, 0.5094892382621765, 0.030308987945318222]","[0.35041242837905884, 0.5084815621376038, 0.03202848881483078]","[0.3605421781539917, 0.6286148428916931, -0.04715464264154434]","[0.4284508526325226, 0.6211350560188293, -0.07185067981481552]","[0.47270822525024414, 0.621131181716919, -0.0664481371641159]","[0.5255985856056213, 0.6282586455345154, -0.0277712382376194]","[0.47247010469436646, 0.6237702965736389, -0.07001419365406036]","[0.4283047914505005, 0.6237770318984985, -0.07580225169658661]","[0.44804373383522034, 0.39735835790634155, 0.07472502440214157]","[0.4462680518627167, 0.7187809944152832, -0.07929838448762894]"
"[0.5098410248756409, 0.5051406621932983, 0.06130191311240196]","[0.5414555072784424, 0.4969383776187897, 0.05724109709262848]","[0.5575623512268066, 0.49637913703918457, 0.05961126089096069]","[0.5746045112609863, 0.49811220169067383, 0.06489510089159012]","[0.5991333723068237, 0.5059027075767517, 0.08529551327228546]","[0.5736664533615112, 0.5108581185340881, 0.06189154088497162]","[0.55629563331604, 0.5112144947052002, 0.05536896362900734]","[0.5398354530334473, 0.510321855545044, 0.053522877395153046]","[0.38279080390930176, 0.505039393901825, 0.048739682883024216]","[0.34956973791122437, 0.4971545934677124, 0.03942909836769104]","[0.33324134349823, 0.4967968761920929, 0.03895297646522522]","[0.3154321312904358, 0.4987220764160156, 0.04113811254501343]","[0.2870701551437378, 0.5064662098884583, 0.05740569531917572]","[0.31663838028907776, 0.5111019015312195, 0.03869585320353508]","[0.33497655391693115, 0.5113509297370911, 0.034783679991960526]","[0.3516771197319031, 0.5102155208587646, 0.03612849488854408]","[0.36086857318878174, 0.6300077438354492, -0.04911312833428383]","[0.42626309394836426, 0.6211570501327515, -0.07468060404062271]","[0.4700604975223541, 0.6212519407272339, -0.07029686123132706]","[0.5237534642219543, 0.6301848888397217, -0.03348034247756004]","[0.46974995732307434, 0.6252699494361877, -0.07348378747701645]","[0.4253891706466675, 0.6251473426818848, -0.07798948138952255]","[0.45006123185157776, 0.3982883095741272, 0.08225348591804504]","[0.44358915090560913, 0.7197692394256592, -0.08395660668611526]"
"[0.5109703540802002, 0.5056911706924438, 0.05956794321537018]","[0.5426676869392395, 0.49803200364112854, 0.05576363205909729]","[0.5589665770530701, 0.4975513815879822, 0.05838514864444733]","[0.5760729908943176, 0.4992877244949341, 0.0638684555888176]","[0.6003784537315369, 0.5068638324737549, 0.08447854220867157]","[0.5745362043380737, 0.5117734670639038, 0.06105324253439903]","[0.5570787191390991, 0.5119834542274475, 0.05444571375846863]","[0.5406664609909058, 0.5109438896179199, 0.05228264257311821]","[0.38397517800331116, 0.504729151725769, 0.04562894627451897]","[0.3509214520454407, 0.49669376015663147, 0.0359659306704998]","[0.33444422483444214, 0.4961793124675751, 0.0353349931538105]","[0.316434383392334, 0.4978736639022827, 0.03735363483428955]","[0.2877543568611145, 0.5051733255386353, 0.05337077006697655]","[0.3176603317260742, 0.5102522969245911, 0.03524983674287796]","[0.3361393213272095, 0.5105844736099243, 0.03152218833565712]","[0.3528681993484497, 0.5095338821411133, 0.03302346542477608]","[0.3617415726184845, 0.6296979188919067, -0.04795892536640167]","[0.4261538088321686, 0.620902955532074, -0.07345190644264221]","[0.46898025274276733, 0.6211567521095276, -0.06870733946561813]","[0.5214951038360596, 0.6303972601890564, -0.031084595248103142]","[0.4685375392436981, 0.6262841820716858, -0.07084611058235168]","[0.42468252778053284, 0.6260135173797607, -0.07578316330909729]","[0.45468610525131226, 0.3999788761138916, 0.07686613500118256]","[0.4404544234275818, 0.7204335927963257, -0.07682953029870987]"
"[0.5080421566963196, 0.5048421025276184, 0.06162622943520546]","[0.5397536158561707, 0.4970392882823944, 0.05850280448794365]","[0.5559074282646179, 0.496664822101593, 0.0613580048084259]","[0.5727053880691528, 0.49860137701034546, 0.06706520169973373]","[0.5962538719177246, 0.506546139717102, 0.08783352375030518]","[0.5713165998458862, 0.5110790133476257, 0.06402640044689178]","[0.554248571395874, 0.5112931132316589, 0.0571514256298542]","[0.5379563570022583, 0.5102540254592896, 0.05476005747914314]","[0.3838135302066803, 0.5029680728912354, 0.045373089611530304]","[0.351043701171875, 0.49446558952331543, 0.03545331582427025]","[0.3347057104110718, 0.49383634328842163, 0.03445802628993988]","[0.31679290533065796, 0.4955274760723114, 0.03612358495593071]","[0.2885356545448303, 0.5030223727226257, 0.05148551985621452]","[0.3180980682373047, 0.5081074833869934, 0.03377988561987877]","[0.336345374584198, 0.5085403323173523, 0.030394306406378746]","[0.35299813747406006, 0.5076345205307007, 0.03223416209220886]","[0.36298882961273193, 0.6294176578521729, -0.049213096499443054]","[0.4290318191051483, 0.6212718486785889, -0.07376851886510849]","[0.472293496131897, 0.621546745300293, -0.0681183710694313]","[0.5254111289978027, 0.6301106810569763, -0.02940243110060692]","[0.4722716808319092, 0.6258102059364319, -0.07117345184087753]","[0.4280872642993927, 0.6255059242248535, -0.07718943804502487]","[0.4512057900428772, 0.39873793721199036, 0.07933933287858963]","[0.44607841968536377, 0.7202063798904419, -0.08089950680732727]"
"[0.5079721212387085, 0.5048481822013855, 0.0618722178041935]","[0.539454460144043, 0.49666333198547363, 0.05872301757335663]","[0.5555322170257568, 0.4961836338043213, 0.06133630499243736]","[0.5722617506980896, 0.49807050824165344, 0.06682169437408447]","[0.5959703922271729, 0.5061888694763184, 0.08700888603925705]","[0.571358323097229, 0.5109903216362, 0.06353771686553955]","[0.5543342232704163, 0.5112905502319336, 0.05685834586620331]","[0.5380082130432129, 0.5102998614311218, 0.05468713864684105]","[0.3853496313095093, 0.5032544136047363, 0.047141965478658676]","[0.35278016328811646, 0.49458837509155273, 0.03778209164738655]","[0.33665981888771057, 0.49396663904190063, 0.03695496544241905]","[0.31900233030319214, 0.49567899107933044, 0.03871548920869827]","[0.2910361588001251, 0.5033665299415588, 0.054022226482629776]","[0.3198671340942383, 0.5085617899894714, 0.03613557294011116]","[0.33789652585983276, 0.509039044380188, 0.03258485719561577]","[0.3544269800186157, 0.5081179738044739, 0.034253884106874466]","[0.3620264232158661, 0.6292837858200073, -0.04891680181026459]","[0.42781195044517517, 0.6207806468009949, -0.0744023397564888]","[0.47140365839004517, 0.621052622795105, -0.0692879930138588]","[0.5250409245491028, 0.6300594806671143, -0.0309009850025177]","[0.47131747007369995, 0.625946044921875, -0.0723513662815094]","[0.42693623900413513, 0.6256605386734009, -0.0777447372674942]","[0.4516933262348175, 0.3987281322479248, 0.08221066743135452]","[0.44519123435020447, 0.721293568611145, -0.08416770398616791]"
"[0.509293258190155, 0.5044741034507751, 0.05909917503595352]","[0.5413552522659302, 0.49592483043670654, 0.05513475835323334]","[0.5578091144561768, 0.4953817129135132, 0.0575752928853035]","[0.5749436020851135, 0.49729612469673157, 0.06295990943908691]","[0.5988821983337402, 0.5054669380187988, 0.08340024948120117]","[0.5734831094741821, 0.5104334950447083, 0.060134902596473694]","[0.5561798810958862, 0.5107519626617432, 0.053583841770887375]","[0.5396329164505005, 0.5097784996032715, 0.05156373977661133]","[0.3854665160179138, 0.5032674074172974, 0.04615868628025055]","[0.35242077708244324, 0.49443307518959045, 0.036855217069387436]","[0.33601316809654236, 0.49385181069374084, 0.036221906542778015]","[0.31820374727249146, 0.495663046836853, 0.03833973780274391]","[0.2906075119972229, 0.5034694671630859, 0.05444565787911415]","[0.3195815086364746, 0.5086261034011841, 0.03609301149845123]","[0.337680846452713, 0.5090634226799011, 0.03228052705526352]","[0.35433849692344666, 0.5081067085266113, 0.033668577671051025]","[0.3625800907611847, 0.6290833353996277, -0.04618954285979271]","[0.4268462657928467, 0.6212519407272339, -0.07242298126220703]","[0.4698023796081543, 0.6214771866798401, -0.0680386945605278]","[0.5235376954078674, 0.6297118663787842, -0.030592504888772964]","[0.469780296087265, 0.6260519623756409, -0.07103905081748962]","[0.4259077310562134, 0.6258241534233093, -0.07562269270420074]","[0.4526103734970093, 0.3991411030292511, 0.07602382451295853]","[0.44359007477760315, 0.720837414264679, -0.0777728408575058]"
"[0.5093777179718018, 0.5037586688995361, 0.06004028022289276]","[0.5415141582489014, 0.4952729344367981, 0.05658393353223801]","[0.557952880859375, 0.49477052688598633, 0.05926249548792839]","[0.5749611258506775, 0.4966772794723511, 0.06486139446496964]","[0.5984498858451843, 0.5047709941864014, 0.08550278097391129]","[0.5733184814453125, 0.5097901821136475, 0.06194052845239639]","[0.5560915470123291, 0.5101218819618225, 0.05520333722233772]","[0.5395714640617371, 0.5091190934181213, 0.05296359211206436]","[0.3852909803390503, 0.5023249387741089, 0.045099612325429916]","[0.352005273103714, 0.493539959192276, 0.03538605943322182]","[0.33549925684928894, 0.4929538667201996, 0.03451145067811012]","[0.3175691068172455, 0.49470868706703186, 0.03637705370783806]","[0.289639413356781, 0.5023779273033142, 0.05200819671154022]","[0.3192867636680603, 0.5075939297676086, 0.034071315079927444]","[0.33759012818336487, 0.5080327987670898, 0.03051215037703514]","[0.35432595014572144, 0.5070830583572388, 0.03217001259326935]","[0.3638070821762085, 0.6286618113517761, -0.047848038375377655]","[0.4287324845790863, 0.6204262971878052, -0.07293376326560974]","[0.4716314375400543, 0.6207537055015564, -0.06775318086147308]","[0.5241142511367798, 0.6296417117118835, -0.02965247444808483]","[0.47151970863342285, 0.626144528388977, -0.06997281312942505]","[0.42757168412208557, 0.6258096098899841, -0.07540105283260345]","[0.4519529342651367, 0.39875149726867676, 0.07673809677362442]","[0.44619548320770264, 0.721061110496521, -0.07738489657640457]"
"[0.5083404779434204, 0.5037044882774353, 0.060282282531261444]","[0.5404739379882812, 0.4946427345275879, 0.05668091028928757]","[0.5570046901702881, 0.49401822686195374, 0.05922853946685791]","[0.5741956233978271, 0.4959527552127838, 0.06469602882862091]","[0.5978865027427673, 0.5043362975120544, 0.08506561815738678]","[0.5724736452102661, 0.5095394253730774, 0.061594028025865555]","[0.5551725625991821, 0.5099126696586609, 0.05492933839559555]","[0.5386185050010681, 0.5089855790138245, 0.052851203829050064]","[0.3839007318019867, 0.5025601387023926, 0.046515077352523804]","[0.3506094813346863, 0.4932771623134613, 0.037211257964372635]","[0.33405184745788574, 0.4926307201385498, 0.0364670529961586]","[0.3160299062728882, 0.49448439478874207, 0.038455780595541]","[0.2882276773452759, 0.5025787353515625, 0.05421462655067444]","[0.31786105036735535, 0.5079748630523682, 0.035949863493442535]","[0.3361618220806122, 0.5083956718444824, 0.032255999743938446]","[0.3528779447078705, 0.5074260830879211, 0.03380020707845688]","[0.3617660403251648, 0.6292430758476257, -0.047539323568344116]","[0.4270743727684021, 0.6208015084266663, -0.07376668602228165]","[0.47062498331069946, 0.6210111379623413, -0.06900627911090851]","[0.523720383644104, 0.6297474503517151, -0.030585194006562233]","[0.4703844487667084, 0.6264480948448181, -0.07184738665819168]","[0.4259386658668518, 0.6262545585632324, -0.07683727890253067]","[0.451048880815506, 0.3982696533203125, 0.07808800041675568]","[0.44446414709091187, 0.7212774753570557, -0.07909556478261948]"
"[0.5067455172538757, 0.503704845905304, 0.058900099247694016]","[0.5389711260795593, 0.49480360746383667, 0.05457860976457596]","[0.5554343461990356, 0.49412378668785095, 0.05677216872572899]","[0.5727314352989197, 0.495941698551178, 0.06189250573515892]","[0.5969433188438416, 0.50398188829422, 0.08189726620912552]","[0.5708903074264526, 0.5091010332107544, 0.0590604692697525]","[0.5533899068832397, 0.5095131397247314, 0.05266507714986801]","[0.5367925763130188, 0.5086515545845032, 0.05087693780660629]","[0.3815910518169403, 0.5033087134361267, 0.04777836054563522]","[0.3483171761035919, 0.4945787191390991, 0.038943469524383545]","[0.33189576864242554, 0.49406108260154724, 0.03849402442574501]","[0.3140382170677185, 0.49595654010772705, 0.04075651988387108]","[0.28654739260673523, 0.5038721561431885, 0.05690860003232956]","[0.31617364287376404, 0.5088546872138977, 0.0383124016225338]","[0.33439189195632935, 0.5091813206672668, 0.034350354224443436]","[0.3510003089904785, 0.5081384181976318, 0.03551984950900078]","[0.3600144684314728, 0.6295710802078247, -0.045879021286964417]","[0.42403659224510193, 0.6211211681365967, -0.0723453238606453]","[0.4673599600791931, 0.6211447715759277, -0.06859616935253143]","[0.5212200284004211, 0.6295011639595032, -0.03214697539806366]","[0.4671318531036377, 0.6257326006889343, -0.07157466560602188]","[0.42334049940109253, 0.6257147789001465, -0.0754760131239891]","[0.44786307215690613, 0.3989774286746979, 0.07673781365156174]","[0.4423101246356964, 0.7227668762207031, -0.07887443900108337]"
"[0.5065717697143555, 0.5042043328285217, 0.05753835290670395]","[0.53857421875, 0.4955577850341797, 0.053418077528476715]","[0.5550711154937744, 0.4949544668197632, 0.05597065016627312]","[0.5722363591194153, 0.49678075313568115, 0.06155388802289963]","[0.595880389213562, 0.5047014951705933, 0.08248564600944519]","[0.5705009698867798, 0.5097748637199402, 0.05909670144319534]","[0.5531378388404846, 0.5101792812347412, 0.05239076167345047]","[0.5366070866584778, 0.5092693567276001, 0.05028792843222618]","[0.38037627935409546, 0.5035932660102844, 0.043820060789585114]","[0.3467317819595337, 0.4950193762779236, 0.03399039804935455]","[0.33011138439178467, 0.4945116341114044, 0.033285219222307205]","[0.3120843768119812, 0.49637922644615173, 0.0354500412940979]","[0.28436169028282166, 0.5041269063949585, 0.051695145666599274]","[0.31439995765686035, 0.5090962052345276, 0.03348952904343605]","[0.3328371047973633, 0.50941002368927, 0.029771579429507256]","[0.3495948016643524, 0.5083599090576172, 0.03117751143872738]","[0.3606829345226288, 0.6282404661178589, -0.04537661746144295]","[0.42511045932769775, 0.6205220222473145, -0.07071924209594727]","[0.4678073823451996, 0.6206794381141663, -0.06593595445156097]","[0.5197558403015137, 0.6286637783050537, -0.02856253832578659]","[0.467729777097702, 0.6252781748771667, -0.06835569441318512]","[0.42436301708221436, 0.6251517534255981, -0.07330525666475296]","[0.44785138964653015, 0.3986990451812744, 0.0703691691160202]","[0.44231733679771423, 0.7207067608833313, -0.07208440452814102]"
"[0.507216215133667, 0.5038390755653381, 0.05953783914446831]","[0.5392333269119263, 0.49559032917022705, 0.055505894124507904]","[0.5556509494781494, 0.4949788451194763, 0.05814090371131897]","[0.5729314088821411, 0.4966636896133423, 0.06379391998052597]","[0.5973010063171387, 0.5042423605918884, 0.08489954471588135]","[0.5716725587844849, 0.5092549920082092, 0.061210911720991135]","[0.5541200637817383, 0.5096583366394043, 0.054407406598329544]","[0.5374848246574402, 0.5087886452674866, 0.05220567807555199]","[0.3787858188152313, 0.5035980343818665, 0.04533594846725464]","[0.34497496485710144, 0.49561935663223267, 0.035358719527721405]","[0.3283401429653168, 0.4952220916748047, 0.034603964537382126]","[0.3102008104324341, 0.4970802366733551, 0.03672702610492706]","[0.28197118639945984, 0.5046851634979248, 0.05300728231668472]","[0.3123668134212494, 0.5094972848892212, 0.03467755392193794]","[0.3310089111328125, 0.5097031593322754, 0.030938537791371346]","[0.3478894829750061, 0.5085383653640747, 0.032466620206832886]","[0.3610663414001465, 0.6289544105529785, -0.04693886637687683]","[0.42705151438713074, 0.6206237077713013, -0.07241668552160263]","[0.4708515703678131, 0.620576024055481, -0.06749111413955688]","[0.5245949029922485, 0.6284984946250916, -0.02945690229535103]","[0.47075822949409485, 0.624455988407135, -0.07036329060792923]","[0.42653894424438477, 0.6245036721229553, -0.07549618929624557]","[0.44512295722961426, 0.39720964431762695, 0.07404174655675888]","[0.44679221510887146, 0.7204489707946777, -0.07672294974327087]"
