left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6948338747024536, 0.3443473279476166, 0.06729181855916977]","[0.6805386543273926, 0.33922722935676575, 0.04604700952768326]","[0.6561338305473328, 0.33837297558784485, 0.03499818965792656]","[0.6330869793891907, 0.3450605571269989, 0.03644832596182823]","[0.6545374989509583, 0.3488467335700989, 0.03643050044775009]","[0.678949236869812, 0.34899401664733887, 0.04758453741669655]","[0.544964075088501, 0.3449358344078064, 0.007181284949183464]","[0.5175562500953674, 0.33763813972473145, -0.006506262347102165]","[0.49067753553390503, 0.3389784097671509, -0.009145032614469528]","[0.46966788172721863, 0.3446778655052185, 0.002306085778400302]","[0.4939207136631012, 0.3495151996612549, -0.006723742466419935]","[0.5216007828712463, 0.34895509481430054, -0.004507721867412329]","[0.4939207136631012, 0.3495151996612549, -0.006723742466419935]","[0.539699137210846, 0.44962918758392334, -0.028312653303146362]","[0.5903440713882446, 0.4445403218269348, -0.04041097313165665]","[0.6167118549346924, 0.44389456510543823, -0.031150080263614655]","[0.6473469734191895, 0.44646260142326355, 0.004876978229731321]","[0.617664098739624, 0.4451836347579956, -0.02999391406774521]","[0.5894085168838501, 0.44596290588378906, -0.039927463978528976]","[0.5963025689125061, 0.2631126344203949, 0.007138808257877827]","[0.594232976436615, 0.5186872482299805, -0.01191574614495039]"
"[0.6942644119262695, 0.34411999583244324, 0.06793028861284256]","[0.6798390746116638, 0.33886945247650146, 0.04672592878341675]","[0.6552627086639404, 0.3380030691623688, 0.035630129277706146]","[0.6320935487747192, 0.3449564278125763, 0.03693292662501335]","[0.6538416147232056, 0.3488115966320038, 0.0369015596807003]","[0.6783308982849121, 0.348919153213501, 0.048089101910591125]","[0.543864369392395, 0.3446141481399536, 0.00746800797060132]","[0.5163902640342712, 0.33699214458465576, -0.0061606140807271]","[0.48933932185173035, 0.33825886249542236, -0.008860188536345959]","[0.4682403802871704, 0.34408020973205566, 0.0024933938402682543]","[0.4925701320171356, 0.3491458296775818, -0.006631248164921999]","[0.5203643441200256, 0.3486575484275818, -0.004326377063989639]","[0.4925701320171356, 0.3491458296775818, -0.006631248164921999]","[0.5414103865623474, 0.4495501220226288, -0.02955644205212593]","[0.5909770131111145, 0.4443507790565491, -0.04098885878920555]","[0.6167327761650085, 0.44367241859436035, -0.03172598406672478]","[0.6465798616409302, 0.4462701082229614, 0.0036987746134400368]","[0.6179675459861755, 0.4451215863227844, -0.030461976304650307]","[0.5901972055435181, 0.44592565298080444, -0.040450844913721085]","[0.5945729613304138, 0.2629649043083191, 0.008470285683870316]","[0.5950444936752319, 0.5183338522911072, -0.01242468599230051]"
"[0.6939694881439209, 0.34382838010787964, 0.06737681478261948]","[0.6795101165771484, 0.3384496867656708, 0.04614778980612755]","[0.6547580361366272, 0.3375745415687561, 0.03514217212796211]","[0.631338357925415, 0.3447912335395813, 0.036599669605493546]","[0.653339147567749, 0.3486374020576477, 0.0364217646420002]","[0.6779941916465759, 0.3486786186695099, 0.047525860369205475]","[0.5428369045257568, 0.3445033133029938, 0.007704021409153938]","[0.515072226524353, 0.3366515338420868, -0.0058557214215397835]","[0.4878614544868469, 0.3379507064819336, -0.008402428589761257]","[0.4668971002101898, 0.34391114115715027, 0.0031612846069037914]","[0.4912061095237732, 0.34904569387435913, -0.0061757564544677734]","[0.5191221237182617, 0.3485804498195648, -0.004008525051176548]","[0.4912061095237732, 0.34904569387435913, -0.0061757564544677734]","[0.5416157245635986, 0.449521005153656, -0.029449449852108955]","[0.590626060962677, 0.4443935751914978, -0.0408664233982563]","[0.6161155104637146, 0.44369789958000183, -0.031802594661712646]","[0.6461237668991089, 0.44619062542915344, 0.003088009310886264]","[0.6174488663673401, 0.4450747072696686, -0.030626673251390457]","[0.5898826122283936, 0.4458876848220825, -0.04036646708846092]","[0.5930272936820984, 0.26271551847457886, 0.007975761778652668]","[0.5952346324920654, 0.5183455348014832, -0.012022879905998707]"
"[0.6943447589874268, 0.34369251132011414, 0.0672137588262558]","[0.6799164414405823, 0.338300883769989, 0.04586831480264664]","[0.6550776362419128, 0.3374492824077606, 0.03478054329752922]","[0.6316328644752502, 0.3447471559047699, 0.03624573349952698]","[0.653667688369751, 0.34858736395835876, 0.036135461181402206]","[0.6783695816993713, 0.3486059904098511, 0.04732130840420723]","[0.5428594350814819, 0.34448257088661194, 0.0070949275977909565]","[0.5150259733200073, 0.33655834197998047, -0.006598001345992088]","[0.4877168536186218, 0.337858110666275, -0.0091777378693223]","[0.4667454957962036, 0.34385085105895996, 0.0024238633923232555]","[0.49112242460250854, 0.3490298092365265, -0.006846778094768524]","[0.5190790295600891, 0.34857362508773804, -0.004643181338906288]","[0.49112242460250854, 0.3490298092365265, -0.006846778094768524]","[0.5418988466262817, 0.4496610164642334, -0.02905558981001377]","[0.5908910036087036, 0.44463133811950684, -0.040433939546346664]","[0.6163425445556641, 0.44391778111457825, -0.03129890188574791]","[0.6463184356689453, 0.4462704360485077, 0.003710122313350439]","[0.6177236437797546, 0.4452795684337616, -0.030056104063987732]","[0.5901561975479126, 0.4461115300655365, -0.039862800389528275]","[0.5932308435440063, 0.2624824643135071, 0.006543946918100119]","[0.5955085754394531, 0.5183095932006836, -0.010608306154608727]"
"[0.6945876479148865, 0.34355950355529785, 0.06762133538722992]","[0.6801166534423828, 0.33815014362335205, 0.046175070106983185]","[0.6552019119262695, 0.33730074763298035, 0.03502620756626129]","[0.6317124962806702, 0.3446063697338104, 0.036476995795965195]","[0.6538190841674805, 0.3484770357608795, 0.036371853202581406]","[0.6786215305328369, 0.3485046327114105, 0.0476134791970253]","[0.5425195693969727, 0.34433653950691223, 0.007131767924875021]","[0.5146075487136841, 0.3363898992538452, -0.006606308743357658]","[0.48717182874679565, 0.337691992521286, -0.009212923236191273]","[0.4660971164703369, 0.3437346816062927, 0.0024237167090177536]","[0.4905617833137512, 0.3489494025707245, -0.00688958028331399]","[0.5186419486999512, 0.34847256541252136, -0.0046549211256206036]","[0.4905617833137512, 0.3489494025707245, -0.00688958028331399]","[0.542088508605957, 0.4497898817062378, -0.02930918149650097]","[0.5911554098129272, 0.4446367919445038, -0.04061444476246834]","[0.616666853427887, 0.4438785910606384, -0.03143610805273056]","[0.6466919779777527, 0.44621896743774414, 0.0036323938984423876]","[0.6180382966995239, 0.44524866342544556, -0.03017624281346798]","[0.5904168486595154, 0.4461181163787842, -0.04002922773361206]","[0.5931053161621094, 0.2620547413825989, 0.006741770543158054]","[0.5956631898880005, 0.5183954834938049, -0.01079645473510027]"
"[0.6953203082084656, 0.3434625267982483, 0.06825335323810577]","[0.6808745265007019, 0.33796367049217224, 0.046781014651060104]","[0.6558663845062256, 0.33713796734809875, 0.03558341786265373]","[0.6323449015617371, 0.34453922510147095, 0.03692244365811348]","[0.6544704437255859, 0.34840795397758484, 0.03685183450579643]","[0.6793164014816284, 0.348449170589447, 0.048160649836063385]","[0.5427624583244324, 0.3442416787147522, 0.007238713093101978]","[0.5148942470550537, 0.33617326617240906, -0.006522181443870068]","[0.4873906970024109, 0.33743441104888916, -0.009207594208419323]","[0.4662233889102936, 0.3435364067554474, 0.0023478232324123383]","[0.4907453954219818, 0.34877392649650574, -0.006934828124940395]","[0.5188667178153992, 0.34833112359046936, -0.004649360664188862]","[0.4907453954219818, 0.34877392649650574, -0.006934828124940395]","[0.5418515205383301, 0.4495522379875183, -0.029701611027121544]","[0.5911955237388611, 0.4443729817867279, -0.040936704725027084]","[0.6168402433395386, 0.4436506927013397, -0.031662628054618835]","[0.6468469500541687, 0.44610595703125, 0.0036044332664459944]","[0.6181324124336243, 0.4450041949748993, -0.030436940491199493]","[0.5904492139816284, 0.44583988189697266, -0.040382057428359985]","[0.5938421487808228, 0.2618423104286194, 0.007219953462481499]","[0.5954540967941284, 0.5184955596923828, -0.011374067515134811]"
"[0.6959455013275146, 0.3432426452636719, 0.06822225451469421]","[0.6814579367637634, 0.33772915601730347, 0.0466650016605854]","[0.6563359498977661, 0.3369449973106384, 0.03542738035321236]","[0.632792055606842, 0.344364196062088, 0.036813415586948395]","[0.6549546718597412, 0.3482394516468048, 0.036740854382514954]","[0.679888129234314, 0.3482915163040161, 0.048070505261421204]","[0.5425989627838135, 0.3441391587257385, 0.007124017924070358]","[0.514629602432251, 0.33608707785606384, -0.006694446783512831]","[0.4870031177997589, 0.3373647928237915, -0.009345374070107937]","[0.46576857566833496, 0.3434929847717285, 0.002314862562343478]","[0.49038198590278625, 0.3487323224544525, -0.007026806939393282]","[0.5186231732368469, 0.34826138615608215, -0.00477671017870307]","[0.49038198590278625, 0.3487323224544525, -0.007026806939393282]","[0.5415205359458923, 0.44942301511764526, -0.029594793915748596]","[0.5910091400146484, 0.44428783655166626, -0.04097127169370651]","[0.6166695952415466, 0.4435743987560272, -0.031707365065813065]","[0.6466674208641052, 0.44600263237953186, 0.003674636362120509]","[0.6179357767105103, 0.44485393166542053, -0.030407937243580818]","[0.5902011394500732, 0.44569289684295654, -0.04034457728266716]","[0.5939466953277588, 0.2617213726043701, 0.006704102735966444]","[0.5951867699623108, 0.5185562372207642, -0.010770435445010662]"
"[0.6955955028533936, 0.3430148661136627, 0.06806673109531403]","[0.6811040043830872, 0.3374837636947632, 0.046554699540138245]","[0.6559840440750122, 0.3367021381855011, 0.035351432859897614]","[0.6324366927146912, 0.344218909740448, 0.03674399480223656]","[0.6546314358711243, 0.34807726740837097, 0.036651965230703354]","[0.6795522570610046, 0.34809768199920654, 0.04795320704579353]","[0.5425193905830383, 0.34403660893440247, 0.0071324980817735195]","[0.5145567655563354, 0.3359246850013733, -0.0066526238806545734]","[0.48695066571235657, 0.3372226655483246, -0.00929440837353468]","[0.4657854437828064, 0.34339219331741333, 0.0023388941772282124]","[0.4903425872325897, 0.34864500164985657, -0.006989788264036179]","[0.5185409784317017, 0.348174124956131, -0.004748976323753595]","[0.4903425872325897, 0.34864500164985657, -0.006989788264036179]","[0.5415964722633362, 0.449510395526886, -0.02946467697620392]","[0.5909538269042969, 0.44425931572914124, -0.04092894122004509]","[0.6166483759880066, 0.44352060556411743, -0.031691774725914]","[0.6466549634933472, 0.44598764181137085, 0.003742803120985627]","[0.6179293394088745, 0.4449809789657593, -0.030281372368335724]","[0.5901613831520081, 0.44584518671035767, -0.04019537568092346]","[0.5936080813407898, 0.2615477442741394, 0.0067069632932543755]","[0.5953065752983093, 0.5183748602867126, -0.010676486417651176]"
"[0.6957833766937256, 0.342801034450531, 0.06797289848327637]","[0.6813111901283264, 0.33721843361854553, 0.04643997550010681]","[0.6561105251312256, 0.33643290400505066, 0.035251062363386154]","[0.6325219869613647, 0.34408316016197205, 0.03665517643094063]","[0.6547605991363525, 0.3479238748550415, 0.036546964198350906]","[0.6797199249267578, 0.34792253375053406, 0.04784991592168808]","[0.5425496101379395, 0.3439156413078308, 0.00707398122176528]","[0.5144990086555481, 0.33567744493484497, -0.006702492944896221]","[0.48680561780929565, 0.3369772136211395, -0.009348939172923565]","[0.4656645953655243, 0.34321126341819763, 0.0023088259622454643]","[0.4902685582637787, 0.3485138416290283, -0.007036885246634483]","[0.5185065269470215, 0.3480488061904907, -0.0047979033552110195]","[0.4902685582637787, 0.3485138416290283, -0.007036885246634483]","[0.5418663024902344, 0.4496115446090698, -0.029335778206586838]","[0.5911872386932373, 0.44431936740875244, -0.040850672870874405]","[0.6169013977050781, 0.4435543119907379, -0.03161996975541115]","[0.6468783617019653, 0.4459887742996216, 0.003854574868455529]","[0.6181918978691101, 0.4451316297054291, -0.030144456773996353]","[0.5904074311256409, 0.4460146427154541, -0.04004654660820961]","[0.5937157869338989, 0.2613416016101837, 0.006375761236995459]","[0.5954330563545227, 0.518326997756958, -0.01032278873026371]"
"[0.696500837802887, 0.34287768602371216, 0.06824369728565216]","[0.6820808053016663, 0.33715304732322693, 0.04672504588961601]","[0.6568241715431213, 0.3363630473613739, 0.03553169220685959]","[0.6331768035888672, 0.3442004919052124, 0.036862295120954514]","[0.6554719805717468, 0.3480575978755951, 0.036746349185705185]","[0.680442214012146, 0.34804826974868774, 0.04806751012802124]","[0.5430696606636047, 0.3439730107784271, 0.007219138089567423]","[0.5149898529052734, 0.3355048894882202, -0.006521743256598711]","[0.4872179925441742, 0.3367769718170166, -0.009180544875562191]","[0.46609365940093994, 0.34313055872917175, 0.0024467965122312307]","[0.4906826317310333, 0.3485061824321747, -0.006933499593287706]","[0.5189543962478638, 0.3480850160121918, -0.004678740166127682]","[0.4906826317310333, 0.3485061824321747, -0.006933499593287706]","[0.5423957109451294, 0.44949328899383545, -0.029659243300557137]","[0.591642439365387, 0.44416895508766174, -0.04110506549477577]","[0.617312490940094, 0.44342654943466187, -0.031839560717344284]","[0.6472173929214478, 0.4459771513938904, 0.0036295102909207344]","[0.6185839772224426, 0.4450799822807312, -0.03038242645561695]","[0.5908551216125488, 0.4459347128868103, -0.04031401127576828]","[0.5943136811256409, 0.2611868977546692, 0.006791727151721716]","[0.595984935760498, 0.5183380842208862, -0.010731520131230354]"
"[0.6974616050720215, 0.3428719639778137, 0.06865721940994263]","[0.6830043792724609, 0.33720800280570984, 0.047032684087753296]","[0.6576617956161499, 0.33644211292266846, 0.03575226292014122]","[0.6340516805648804, 0.3441479206085205, 0.03707260638475418]","[0.6563020348548889, 0.34801581501960754, 0.03698688745498657]","[0.6813294887542725, 0.34805309772491455, 0.048375796526670456]","[0.543142557144165, 0.3438490927219391, 0.0071969786658883095]","[0.515037477016449, 0.33547574281692505, -0.006633359473198652]","[0.487113356590271, 0.33670690655708313, -0.009328912943601608]","[0.4657818078994751, 0.3429645001888275, 0.0023409894201904535]","[0.4905737042427063, 0.34835827350616455, -0.007057247217744589]","[0.5189730525016785, 0.34792858362197876, -0.004773822613060474]","[0.4905737042427063, 0.34835827350616455, -0.007057247217744589]","[0.5424528121948242, 0.44959601759910583, -0.029913965612649918]","[0.5919159650802612, 0.444261372089386, -0.04137996584177017]","[0.6176026463508606, 0.44354796409606934, -0.03204803541302681]","[0.6473851799964905, 0.4461801052093506, 0.003610025392845273]","[0.6188522577285767, 0.4452897906303406, -0.030442779883742332]","[0.5910409688949585, 0.44611358642578125, -0.04044146090745926]","[0.5950027704238892, 0.26113250851631165, 0.006837326101958752]","[0.5957918167114258, 0.5184765458106995, -0.010469324886798859]"
"[0.6974013447761536, 0.3429131805896759, 0.06883568316698074]","[0.682939350605011, 0.33725765347480774, 0.04720323905348778]","[0.6576363444328308, 0.33649322390556335, 0.035901058465242386]","[0.6340787410736084, 0.34414562582969666, 0.037192970514297485]","[0.6563170552253723, 0.3480139374732971, 0.037133581936359406]","[0.6813135147094727, 0.3480614423751831, 0.04854515567421913]","[0.5431460738182068, 0.3438630700111389, 0.0072246333584189415]","[0.5150564312934875, 0.3355604410171509, -0.0066341012716293335]","[0.48716986179351807, 0.3368033766746521, -0.009354029782116413]","[0.46583321690559387, 0.343051940202713, 0.0022867368534207344]","[0.4906379282474518, 0.34839922189712524, -0.007084667216986418]","[0.5190223455429077, 0.3479481041431427, -0.004778620786964893]","[0.4906379282474518, 0.34839922189712524, -0.007084667216986418]","[0.5423897504806519, 0.44954198598861694, -0.0299990214407444]","[0.592012345790863, 0.44417843222618103, -0.04148230329155922]","[0.6177448034286499, 0.4434675872325897, -0.032105453312397]","[0.6474970579147339, 0.4461364448070526, 0.0036560436710715294]","[0.6189899444580078, 0.4452483654022217, -0.030511967837810516]","[0.5911276936531067, 0.446076363325119, -0.040556490421295166]","[0.5948619246482849, 0.2612001299858093, 0.007027844898402691]","[0.5960707068443298, 0.5186789035797119, -0.010676715523004532]"
