left_eye_362,left_eye_385,left_eye_386,left_eye_387,left_eye_263,left_eye_373,left_eye_374,left_eye_380,right_eye_133,right_eye_158,right_eye_159,right_eye_160,right_eye_33,right_eye_144,right_eye_145,right_eye_153,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.5528786182403564, 0.3255341351032257, 0.0398113951086998]","[0.5782215595245361, 0.31912073493003845, 0.035156287252902985]","[0.590601921081543, 0.319048672914505, 0.03578779101371765]","[0.603384792804718, 0.32087841629981995, 0.03878935053944588]","[0.6209170818328857, 0.32760024070739746, 0.05307094380259514]","[0.6014466881752014, 0.3304392099380493, 0.03695705160498619]","[0.5884957313537598, 0.33050423860549927, 0.03295205160975456]","[0.5759318470954895, 0.32958662509918213, 0.03256417065858841]","[0.46384498476982117, 0.32491326332092285, 0.03875923901796341]","[0.4388192296028137, 0.3181740939617157, 0.033623382449150085]","[0.42649924755096436, 0.3179134130477905, 0.03408023342490196]","[0.41363176703453064, 0.3196483254432678, 0.03671247139573097]","[0.3961608409881592, 0.3261963427066803, 0.050530336797237396]","[0.41583436727523804, 0.32944780588150024, 0.03502482548356056]","[0.428705632686615, 0.32963836193084717, 0.031291428953409195]","[0.4411115050315857, 0.3288041055202484, 0.031155813485383987]","[0.45270001888275146, 0.4179023504257202, -0.031098192557692528]","[0.493813157081604, 0.4113417863845825, -0.052378349006175995]","[0.522621214389801, 0.4113384485244751, -0.05191485583782196]","[0.5643501281738281, 0.4181266725063324, -0.02970797009766102]","[0.5236822962760925, 0.4147149324417114, -0.05358819290995598]","[0.4927944540977478, 0.41464880108833313, -0.0540347620844841]","[0.5081003308296204, 0.2571706771850586, 0.05799659714102745]","[0.5080745816230774, 0.48291680216789246, -0.057414460927248]"
"[0.5542595386505127, 0.3261975944042206, 0.04019150882959366]","[0.5795763731002808, 0.3198069632053375, 0.035668790340423584]","[0.5919327735900879, 0.31975072622299194, 0.03632717207074165]","[0.6047106981277466, 0.32159876823425293, 0.039350517094135284]","[0.6221916675567627, 0.3283872604370117, 0.05365443602204323]","[0.6028062105178833, 0.3312036395072937, 0.03745989128947258]","[0.5898669362068176, 0.33124229311943054, 0.03340131416916847]","[0.5773089528083801, 0.33029985427856445, 0.03300536796450615]","[0.4651266932487488, 0.32531633973121643, 0.038922227919101715]","[0.4401566684246063, 0.3184760510921478, 0.033840712159872055]","[0.42783883213996887, 0.3181573152542114, 0.03425715118646622]","[0.41496893763542175, 0.31983527541160583, 0.03686819225549698]","[0.3974733054637909, 0.3263331651687622, 0.05062125623226166]","[0.4170788526535034, 0.32964661717414856, 0.03509560599923134]","[0.4299682080745697, 0.32988861203193665, 0.03137088194489479]","[0.4423832595348358, 0.32910338044166565, 0.03127320855855942]","[0.4537432789802551, 0.41743654012680054, -0.03182215616106987]","[0.49476224184036255, 0.4111775755882263, -0.05249755084514618]","[0.5232753753662109, 0.4113478660583496, -0.05193376913666725]","[0.5648192763328552, 0.4183206558227539, -0.030219003558158875]","[0.5242604613304138, 0.41401734948158264, -0.053938474506139755]","[0.4938068687915802, 0.4137895703315735, -0.054474178701639175]","[0.5097048282623291, 0.2574595510959625, 0.058707401156425476]","[0.5085911750793457, 0.4825102686882019, -0.0585799515247345]"
"[0.5546566843986511, 0.32650959491729736, 0.040968917310237885]","[0.5799534916877747, 0.3203972578048706, 0.036537352949380875]","[0.5922052264213562, 0.3204011023044586, 0.03727814555168152]","[0.604887068271637, 0.32227984070777893, 0.04041295871138573]","[0.6223396062850952, 0.3290901184082031, 0.0548834428191185]","[0.6032118201255798, 0.33175888657569885, 0.03850727900862694]","[0.5902966260910034, 0.3317577540874481, 0.034371111541986465]","[0.5777410268783569, 0.33075281977653503, 0.03387553617358208]","[0.46547165513038635, 0.325354665517807, 0.03905384615063667]","[0.44055503606796265, 0.31864064931869507, 0.03383182734251022]","[0.42830419540405273, 0.31831130385398865, 0.03420237451791763]","[0.4154270589351654, 0.31995320320129395, 0.03674021363258362]","[0.3976721465587616, 0.326383113861084, 0.05041123926639557]","[0.4172704517841339, 0.32968708872795105, 0.03497064486145973]","[0.4302104711532593, 0.3299434185028076, 0.031299490481615067]","[0.44265660643577576, 0.3291582465171814, 0.031296949833631516]","[0.45520541071891785, 0.4176538586616516, -0.032943278551101685]","[0.49632829427719116, 0.41109752655029297, -0.053172558546066284]","[0.5244807004928589, 0.4112994372844696, -0.052444227039813995]","[0.5656753778457642, 0.41858917474746704, -0.030712507665157318]","[0.5254997611045837, 0.413930743932724, -0.05462920293211937]","[0.49525144696235657, 0.41366666555404663, -0.05532582104206085]","[0.5102502703666687, 0.2577117681503296, 0.05972524359822273]","[0.5092030167579651, 0.4826603829860687, -0.05942348763346672]"
"[0.5551578402519226, 0.32653889060020447, 0.040270235389471054]","[0.5805016756057739, 0.3206440210342407, 0.03562852740287781]","[0.5928002595901489, 0.3206593692302704, 0.03637087717652321]","[0.6055605411529541, 0.3225184679031372, 0.03953251615166664]","[0.6231467723846436, 0.3292062282562256, 0.05421070009469986]","[0.6038402915000916, 0.33180391788482666, 0.03783881664276123]","[0.5908266305923462, 0.33177649974823, 0.033698905259370804]","[0.5782210230827332, 0.33075636625289917, 0.033180367201566696]","[0.4653656482696533, 0.32530444860458374, 0.03844713792204857]","[0.4403390884399414, 0.31880152225494385, 0.033040426671504974]","[0.4280565083026886, 0.31849274039268494, 0.033424511551856995]","[0.4151449203491211, 0.3201081454753876, 0.03602880239486694]","[0.3972705006599426, 0.32638052105903625, 0.04992131516337395]","[0.41700223088264465, 0.3296022117137909, 0.034446511417627335]","[0.43000558018684387, 0.32984814047813416, 0.030772345140576363]","[0.4424944519996643, 0.3290650546550751, 0.030716722831130028]","[0.4536595642566681, 0.4175616204738617, -0.03152618929743767]","[0.49555444717407227, 0.41153058409690857, -0.052351102232933044]","[0.5242630839347839, 0.41173064708709717, -0.05168670788407326]","[0.5661144256591797, 0.4184817969799042, -0.02951330691576004]","[0.5252075791358948, 0.41408270597457886, -0.054129764437675476]","[0.49451974034309387, 0.4138292968273163, -0.054769113659858704]","[0.5108428597450256, 0.25743305683135986, 0.05729522556066513]","[0.5079779624938965, 0.4833965301513672, -0.05785880982875824]"
"[0.5550256967544556, 0.32643499970436096, 0.04026639461517334]","[0.5803927779197693, 0.32047921419143677, 0.03565144166350365]","[0.5927044153213501, 0.32050231099128723, 0.036374546587467194]","[0.6054577827453613, 0.3223797380924225, 0.03955884277820587]","[0.62296462059021, 0.3291069269180298, 0.0542701818048954]","[0.6036654710769653, 0.3316877484321594, 0.0379292368888855]","[0.590651273727417, 0.33165234327316284, 0.03376113250851631]","[0.5780466198921204, 0.3306278884410858, 0.033226098865270615]","[0.4654117226600647, 0.3252049386501312, 0.038235969841480255]","[0.44026416540145874, 0.3186184763908386, 0.03274165093898773]","[0.4279429316520691, 0.31831231713294983, 0.03308162838220596]","[0.4150128662586212, 0.3199482560157776, 0.03564133122563362]","[0.3971463441848755, 0.32626664638519287, 0.0494917631149292]","[0.4169860780239105, 0.3294866979122162, 0.034145861864089966]","[0.43001702427864075, 0.32972830533981323, 0.030506135895848274]","[0.4425395131111145, 0.3289394974708557, 0.0304634440690279]","[0.4527968764305115, 0.41764289140701294, -0.03110649064183235]","[0.495283305644989, 0.4118070602416992, -0.05202896147966385]","[0.5242283344268799, 0.4120449125766754, -0.05129227414727211]","[0.5664504170417786, 0.418708473443985, -0.028885584324598312]","[0.5252131819725037, 0.414198637008667, -0.053868718445301056]","[0.4943140149116516, 0.4139191508293152, -0.054583840072155]","[0.5110011696815491, 0.25737452507019043, 0.05670825019478798]","[0.5075817108154297, 0.48393186926841736, -0.05767842382192612]"
"[0.5546998381614685, 0.3265852630138397, 0.04017476737499237]","[0.5801651477813721, 0.3205006420612335, 0.03556036576628685]","[0.5925082564353943, 0.3205128312110901, 0.03627219423651695]","[0.605288028717041, 0.3224114775657654, 0.039445772767066956]","[0.6227303743362427, 0.3292033076286316, 0.05413525179028511]","[0.6033360958099365, 0.3318595588207245, 0.0378548689186573]","[0.5902750492095947, 0.33183130621910095, 0.03368650749325752]","[0.5776481032371521, 0.330794095993042, 0.03315044194459915]","[0.4651139974594116, 0.3253004252910614, 0.03812261298298836]","[0.43991926312446594, 0.3185679614543915, 0.03263203054666519]","[0.4275742769241333, 0.31824731826782227, 0.03296307101845741]","[0.4146172106266022, 0.31989264488220215, 0.03550736978650093]","[0.3968117833137512, 0.3262804448604584, 0.04930805414915085]","[0.41671469807624817, 0.3295919597148895, 0.0340176559984684]","[0.42977970838546753, 0.3298419117927551, 0.03039555996656418]","[0.4423207938671112, 0.3290453255176544, 0.030351080000400543]","[0.4514927566051483, 0.41833409667015076, -0.030676770955324173]","[0.4945969879627228, 0.412598192691803, -0.05182192102074623]","[0.5239424109458923, 0.4128150939941406, -0.05106651410460472]","[0.5665252804756165, 0.4193155765533447, -0.02833990380167961]","[0.5248795747756958, 0.41493189334869385, -0.053721457719802856]","[0.4936348795890808, 0.4146783947944641, -0.05446510761976242]","[0.5109297037124634, 0.25739359855651855, 0.05629913881421089]","[0.5070844888687134, 0.48531317710876465, -0.05754852667450905]"
"[0.5549823641777039, 0.32698652148246765, 0.04062160104513168]","[0.5803542137145996, 0.32110047340393066, 0.03607446700334549]","[0.5926510691642761, 0.3211451470851898, 0.03685426339507103]","[0.6053779125213623, 0.3230423629283905, 0.04006274789571762]","[0.6227870583534241, 0.3297407925128937, 0.05483992025256157]","[0.6034479141235352, 0.3322908878326416, 0.03846626728773117]","[0.5904198288917542, 0.33223873376846313, 0.03424219787120819]","[0.5778446197509766, 0.331208199262619, 0.033663176000118256]","[0.46532684564590454, 0.3255220651626587, 0.03812304884195328]","[0.440152645111084, 0.31893470883369446, 0.03251459449529648]","[0.42783546447753906, 0.3186163604259491, 0.03281064331531525]","[0.4148563742637634, 0.3202475309371948, 0.03530465066432953]","[0.39689141511917114, 0.3265298902988434, 0.049015436321496964]","[0.41691797971725464, 0.3297860026359558, 0.033810220658779144]","[0.4299948215484619, 0.33002737164497375, 0.03025056980550289]","[0.44251739978790283, 0.3292398452758789, 0.030253397300839424]","[0.45183682441711426, 0.4189453423023224, -0.03117421641945839]","[0.49513477087020874, 0.41300565004348755, -0.05227348580956459]","[0.5246283411979675, 0.4132005572319031, -0.05138752609491348]","[0.5669848322868347, 0.4197881817817688, -0.028300844132900238]","[0.5256009101867676, 0.41563570499420166, -0.0540766678750515]","[0.4941645562648773, 0.4154006242752075, -0.05499478802084923]","[0.5115333199501038, 0.2577313482761383, 0.056942809373140335]","[0.5074146389961243, 0.4861610531806946, -0.05784936994314194]"
"[0.5555010437965393, 0.32716789841651917, 0.041567523032426834]","[0.5809283256530762, 0.32110217213630676, 0.037099044770002365]","[0.5932901501655579, 0.3210926353931427, 0.03792354464530945]","[0.6061151027679443, 0.32298794388771057, 0.04111518710851669]","[0.6236565113067627, 0.3298180103302002, 0.05591839551925659]","[0.6042294502258301, 0.3324551582336426, 0.039374977350234985]","[0.5911298394203186, 0.3324122726917267, 0.03510978817939758]","[0.5785002708435059, 0.33139967918395996, 0.034518562257289886]","[0.4649486839771271, 0.32579827308654785, 0.03896695002913475]","[0.4396752417087555, 0.31912240386009216, 0.033450402319431305]","[0.4273102879524231, 0.31880709528923035, 0.033736180514097214]","[0.41423553228378296, 0.32048821449279785, 0.03622760251164436]","[0.39614227414131165, 0.3269461989402771, 0.049926627427339554]","[0.4163285493850708, 0.33021366596221924, 0.034575723111629486]","[0.429494708776474, 0.33042269945144653, 0.030984515324234962]","[0.4420571029186249, 0.32960206270217896, 0.031019192188978195]","[0.4527115821838379, 0.41900432109832764, -0.03225089982151985]","[0.4960237741470337, 0.4129033088684082, -0.05323714017868042]","[0.5256866216659546, 0.41303545236587524, -0.05242214351892471]","[0.5682685375213623, 0.4195901155471802, -0.02950536645948887]","[0.5266906023025513, 0.41531136631965637, -0.05548537150025368]","[0.49514061212539673, 0.4151361882686615, -0.056325268000364304]","[0.511008083820343, 0.25773996114730835, 0.059091318398714066]","[0.5087989568710327, 0.48616349697113037, -0.059855394065380096]"
"[0.5545511841773987, 0.32682615518569946, 0.04067718982696533]","[0.5797794461250305, 0.3209396302700043, 0.03605353459715843]","[0.5920525193214417, 0.32094621658325195, 0.036818381398916245]","[0.6048365831375122, 0.32280582189559937, 0.03996006399393082]","[0.6224831342697144, 0.3294641971588135, 0.05467032268643379]","[0.6030200719833374, 0.3319838345050812, 0.038354236632585526]","[0.589985728263855, 0.33194413781166077, 0.03416885808110237]","[0.5774213671684265, 0.3309530019760132, 0.03361670300364494]","[0.4643876552581787, 0.3256368935108185, 0.03851135075092316]","[0.43921637535095215, 0.3192160725593567, 0.03297410160303116]","[0.426913857460022, 0.3189517855644226, 0.033280372619628906]","[0.41393354535102844, 0.3206427991390228, 0.035817328840494156]","[0.3959507346153259, 0.32700759172439575, 0.04959278181195259]","[0.416082501411438, 0.33010178804397583, 0.03432929143309593]","[0.4291718304157257, 0.33027350902557373, 0.03072592243552208]","[0.441662073135376, 0.3294353485107422, 0.030682789161801338]","[0.4520208537578583, 0.41892877221107483, -0.03100256808102131]","[0.4953039586544037, 0.4130603075027466, -0.052420251071453094]","[0.5250116586685181, 0.4131457507610321, -0.0517047643661499]","[0.5679471492767334, 0.41937994956970215, -0.028673917055130005]","[0.5261298418045044, 0.41539430618286133, -0.05479131266474724]","[0.49445629119873047, 0.41526922583580017, -0.05554772913455963]","[0.5097294449806213, 0.25794923305511475, 0.05749804154038429]","[0.508918821811676, 0.4861825704574585, -0.058312103152275085]"
"[0.554224967956543, 0.32705068588256836, 0.040608108043670654]","[0.5794320106506348, 0.3210641145706177, 0.03602467104792595]","[0.591654896736145, 0.32107746601104736, 0.03672468289732933]","[0.604376494884491, 0.3229700028896332, 0.03977252170443535]","[0.6218860149383545, 0.32972025871276855, 0.05422127991914749]","[0.6025351881980896, 0.33227500319480896, 0.03808790072798729]","[0.5895708203315735, 0.3322469890117645, 0.03398454934358597]","[0.5770527124404907, 0.3312402665615082, 0.03349237143993378]","[0.464957058429718, 0.3258768916130066, 0.03892158716917038]","[0.4398563504219055, 0.3193404972553253, 0.03362886980175972]","[0.4276006817817688, 0.31907403469085693, 0.03397085890173912]","[0.4147314429283142, 0.32078343629837036, 0.03652464598417282]","[0.39701777696609497, 0.3272288143634796, 0.05020599067211151]","[0.41684690117836, 0.33037129044532776, 0.03492704778909683]","[0.4298257529735565, 0.3305665850639343, 0.03131316229701042]","[0.44226378202438354, 0.32972851395606995, 0.03122943826019764]","[0.45203104615211487, 0.4193407893180847, -0.03128920868039131]","[0.4948260486125946, 0.41329053044319153, -0.05243575572967529]","[0.5240330696105957, 0.413431853055954, -0.05184081941843033]","[0.5668962597846985, 0.4200335443019867, -0.029475297778844833]","[0.5251386761665344, 0.41574621200561523, -0.05487815663218498]","[0.49381521344184875, 0.41556575894355774, -0.055480290204286575]","[0.5100476145744324, 0.25827646255493164, 0.05866207182407379]","[0.5079314112663269, 0.48629680275917053, -0.05923858657479286]"
"[0.5546737313270569, 0.3275337517261505, 0.040448278188705444]","[0.5800571441650391, 0.3215934634208679, 0.035855483263731]","[0.5922701358795166, 0.3216515779495239, 0.036539919674396515]","[0.6049188375473022, 0.3235815167427063, 0.03958271071314812]","[0.6222867965698242, 0.3303753435611725, 0.054008904844522476]","[0.6030115485191345, 0.3329506814479828, 0.03792334347963333]","[0.5900418162345886, 0.3329043984413147, 0.03384747728705406]","[0.5775112509727478, 0.3318442404270172, 0.03335809335112572]","[0.46583670377731323, 0.32603615522384644, 0.03884110972285271]","[0.4408257007598877, 0.3193730413913727, 0.03358503058552742]","[0.42861101031303406, 0.3190537393093109, 0.03396284207701683]","[0.41578829288482666, 0.32070258259773254, 0.03652581572532654]","[0.3980793058872223, 0.32705023884773254, 0.050166625529527664]","[0.417684942483902, 0.33034247159957886, 0.034912873059511185]","[0.43062108755111694, 0.33061251044273376, 0.03130374103784561]","[0.44306480884552, 0.3298141062259674, 0.031214436516165733]","[0.45207566022872925, 0.4195753037929535, -0.03137064725160599]","[0.49462854862213135, 0.4133446216583252, -0.052358467131853104]","[0.5235614776611328, 0.4135911166667938, -0.05179744213819504]","[0.5661493539810181, 0.4206395745277405, -0.029624398797750473]","[0.5245987772941589, 0.4161454141139984, -0.054631054401397705]","[0.49349674582481384, 0.4158456325531006, -0.055193644016981125]","[0.5117717981338501, 0.258343368768692, 0.05847766995429993]","[0.5064920783042908, 0.48659947514533997, -0.05910705775022507]"
