left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6824820637702942, 0.2601885199546814, 0.07733043283224106]","[0.6687281727790833, 0.2533012926578522, 0.06170419603586197]","[0.6481568217277527, 0.25180891156196594, 0.05362798273563385]","[0.627224326133728, 0.25760436058044434, 0.05280929431319237]","[0.6481931805610657, 0.26191750168800354, 0.05010778829455376]","[0.6694082617759705, 0.26275455951690674, 0.05874554067850113]","[0.5473331809043884, 0.25523728132247925, 0.030914397910237312]","[0.5254237055778503, 0.24821238219738007, 0.022521674633026123]","[0.5029123425483704, 0.2490832805633545, 0.02035679668188095]","[0.48291492462158203, 0.2553384602069855, 0.028964905068278313]","[0.5021437406539917, 0.25858211517333984, 0.018257861956954002]","[0.5257718563079834, 0.2584642767906189, 0.0195910781621933]","[0.5021437406539917, 0.25858211517333984, 0.018257861956954002]","[0.5449864268302917, 0.3371395766735077, -0.04961252585053444]","[0.5877170562744141, 0.32786792516708374, -0.058761145919561386]","[0.6112493276596069, 0.32821959257125854, -0.05146748945116997]","[0.6377254128456116, 0.3382810056209564, -0.024140233173966408]","[0.611599326133728, 0.33216097950935364, -0.05302806571125984]","[0.5865589380264282, 0.331781268119812, -0.06067627668380737]","[0.5896998047828674, 0.18740519881248474, 0.06797479093074799]","[0.5946977734565735, 0.401852011680603, -0.06719015538692474]"
"[0.6826582551002502, 0.2603702247142792, 0.0775550901889801]","[0.6688134074211121, 0.2534099817276001, 0.061976682394742966]","[0.648192286491394, 0.2518901228904724, 0.05396721139550209]","[0.6271848082542419, 0.25768667459487915, 0.05318243429064751]","[0.648222804069519, 0.2620372772216797, 0.05037988722324371]","[0.6695112586021423, 0.26291248202323914, 0.05896395444869995]","[0.5471147894859314, 0.2552666664123535, 0.03154199570417404]","[0.5252075791358948, 0.2482403963804245, 0.023255255073308945]","[0.5027058124542236, 0.2491220235824585, 0.02114841528236866]","[0.48272350430488586, 0.25541064143180847, 0.029790161177515984]","[0.5018870234489441, 0.2586233615875244, 0.018971586599946022]","[0.5255282521247864, 0.25850731134414673, 0.020228136330842972]","[0.5018870234489441, 0.2586233615875244, 0.018971586599946022]","[0.544687032699585, 0.3369009792804718, -0.049888014793395996]","[0.5874465703964233, 0.32765766978263855, -0.05909974128007889]","[0.6110355854034424, 0.32802969217300415, -0.051932208240032196]","[0.6379814743995667, 0.3381413221359253, -0.02488171122968197]","[0.6114129424095154, 0.3317546248435974, -0.05377984046936035]","[0.5863325595855713, 0.3313520550727844, -0.06127141788601875]","[0.5893958210945129, 0.18757420778274536, 0.0691027119755745]","[0.5944141149520874, 0.4013449549674988, -0.06851492822170258]"
"[0.6826663613319397, 0.2605811357498169, 0.07787655293941498]","[0.6687971353530884, 0.2536424398422241, 0.06235334277153015]","[0.6482565402984619, 0.252130389213562, 0.05436001345515251]","[0.6273561716079712, 0.25787749886512756, 0.053510118275880814]","[0.64836186170578, 0.26223424077033997, 0.05070505663752556]","[0.6695727109909058, 0.26310521364212036, 0.059281036257743835]","[0.547419548034668, 0.2554316818714142, 0.03186376020312309]","[0.5256045460700989, 0.248432457447052, 0.02362217754125595]","[0.5031880736351013, 0.24929115176200867, 0.02149629220366478]","[0.48318809270858765, 0.2555489242076874, 0.03007151000201702]","[0.5022680759429932, 0.2587640881538391, 0.019256679341197014]","[0.525850772857666, 0.25866374373435974, 0.020527804270386696]","[0.5022680759429932, 0.2587640881538391, 0.019256679341197014]","[0.545046329498291, 0.33682680130004883, -0.05034787207841873]","[0.5876714587211609, 0.32747799158096313, -0.05945802107453346]","[0.6111510396003723, 0.3278632164001465, -0.052304480224847794]","[0.6379110217094421, 0.33812782168388367, -0.025333793833851814]","[0.6114930510520935, 0.3316749036312103, -0.05412686988711357]","[0.5864914059638977, 0.3312515914440155, -0.06160557270050049]","[0.5897373557090759, 0.18782943487167358, 0.07015302777290344]","[0.5943641066551208, 0.40115272998809814, -0.06939394772052765]"
"[0.6826430559158325, 0.2608303129673004, 0.07802850008010864]","[0.6688205003738403, 0.2539072334766388, 0.06237087771296501]","[0.648247241973877, 0.25240176916122437, 0.054274771362543106]","[0.6272978186607361, 0.25815659761428833, 0.053375303745269775]","[0.6483613848686218, 0.26251688599586487, 0.05067398026585579]","[0.6695845127105713, 0.2633718252182007, 0.05934381112456322]","[0.547433078289032, 0.2557125687599182, 0.031343184411525726]","[0.5255432724952698, 0.24869093298912048, 0.02298707701265812]","[0.5030708312988281, 0.24953413009643555, 0.020801560953259468]","[0.48303723335266113, 0.2557842433452606, 0.029373278841376305]","[0.5021668672561646, 0.25902897119522095, 0.018600862473249435]","[0.5258100628852844, 0.25894325971603394, 0.019958162680268288]","[0.5021668672561646, 0.25902897119522095, 0.018600862473249435]","[0.5452427268028259, 0.33694276213645935, -0.050218500196933746]","[0.5880119800567627, 0.3277131915092468, -0.05924275517463684]","[0.6115024089813232, 0.3280789852142334, -0.051977045834064484]","[0.6381850242614746, 0.3381645977497101, -0.0247817300260067]","[0.6118762493133545, 0.33179906010627747, -0.05376027151942253]","[0.5868645906448364, 0.3313905596733093, -0.06137554347515106]","[0.5897288918495178, 0.1881481409072876, 0.06938285380601883]","[0.5946566462516785, 0.4011502265930176, -0.06871037185192108]"
"[0.6822166442871094, 0.26076117157936096, 0.07753953337669373]","[0.6684192419052124, 0.2537604570388794, 0.06194467842578888]","[0.6478098630905151, 0.2522619962692261, 0.053942497819662094]","[0.6268226504325867, 0.25820451974868774, 0.05311968922615051]","[0.647899329662323, 0.262546569108963, 0.05033951252698898]","[0.6691406965255737, 0.2633649408817291, 0.05892350524663925]","[0.547057569026947, 0.2558184266090393, 0.03146304935216904]","[0.525158166885376, 0.24863888323307037, 0.023209700360894203]","[0.5027073621749878, 0.2494944930076599, 0.021106138825416565]","[0.48281243443489075, 0.2558451294898987, 0.029723774641752243]","[0.5018537044525146, 0.2591400146484375, 0.01888643577694893]","[0.5254416465759277, 0.2590686082839966, 0.020155945792794228]","[0.5018537044525146, 0.2591400146484375, 0.01888643577694893]","[0.544983983039856, 0.336909681558609, -0.04978632181882858]","[0.5875789523124695, 0.3278150260448456, -0.05884971097111702]","[0.6111372709274292, 0.3281511664390564, -0.051746152341365814]","[0.6381000876426697, 0.3380136787891388, -0.0249027069658041]","[0.6115474700927734, 0.3315260410308838, -0.05374210700392723]","[0.5866059064865112, 0.3311530351638794, -0.061187367886304855]","[0.5892422795295715, 0.187934011220932, 0.06902362406253815]","[0.5943912863731384, 0.40069812536239624, -0.0688716247677803]"
"[0.6835184097290039, 0.2612283527851105, 0.07909476011991501]","[0.6697697043418884, 0.2543593943119049, 0.06327012926340103]","[0.6491737961769104, 0.25279679894447327, 0.05505027994513512]","[0.6281421184539795, 0.2583538293838501, 0.05406912416219711]","[0.6491183638572693, 0.2627354562282562, 0.05140708386898041]","[0.670387864112854, 0.26367107033729553, 0.0602448470890522]","[0.5474716424942017, 0.25573235750198364, 0.0314316488802433]","[0.5254516005516052, 0.24879440665245056, 0.0229159127920866]","[0.5028688907623291, 0.24964302778244019, 0.02058686502277851]","[0.48273301124572754, 0.25583159923553467, 0.029123179614543915]","[0.5020330548286438, 0.2590467929840088, 0.01838838681578636]","[0.525813639163971, 0.25893130898475647, 0.019879646599292755]","[0.5020330548286438, 0.2590467929840088, 0.01838838681578636]","[0.545625627040863, 0.3372156322002411, -0.05081012845039368]","[0.5888649821281433, 0.32807227969169617, -0.05950045958161354]","[0.6125752925872803, 0.3284284472465515, -0.0520668663084507]","[0.6395947337150574, 0.33835089206695557, -0.02476120926439762]","[0.6129425168037415, 0.33186349272727966, -0.053787361830472946]","[0.5877389311790466, 0.33145177364349365, -0.061577945947647095]","[0.5904644727706909, 0.18832868337631226, 0.07015084475278854]","[0.595317542552948, 0.40137219429016113, -0.06945858150720596]"
"[0.682402491569519, 0.26094427704811096, 0.07823285460472107]","[0.6686551570892334, 0.25392836332321167, 0.0625915452837944]","[0.6479990482330322, 0.25239524245262146, 0.05453488603234291]","[0.6269632577896118, 0.2583000361919403, 0.053621530532836914]","[0.6480656862258911, 0.2626739740371704, 0.050869714468717575]","[0.6693288087844849, 0.2635297179222107, 0.0595281645655632]","[0.5470377802848816, 0.2558375298976898, 0.031636666506528854]","[0.5250911712646484, 0.24865669012069702, 0.023309791460633278]","[0.5025569796562195, 0.2495313584804535, 0.021121229976415634]","[0.4826022982597351, 0.2558903694152832, 0.02969316579401493]","[0.5016866326332092, 0.25917771458625793, 0.01889231987297535]","[0.525340735912323, 0.25909534096717834, 0.02023147977888584]","[0.5016866326332092, 0.25917771458625793, 0.01889231987297535]","[0.5449207425117493, 0.3377002775669098, -0.05037017539143562]","[0.5876018404960632, 0.3284376263618469, -0.05926772952079773]","[0.6110886335372925, 0.3287646770477295, -0.05206340178847313]","[0.6379019618034363, 0.33875781297683716, -0.0251022782176733]","[0.6115228533744812, 0.3323652744293213, -0.05384178087115288]","[0.586519718170166, 0.3319949805736542, -0.06139008700847626]","[0.5894042253494263, 0.18808579444885254, 0.0699177011847496]","[0.5942178964614868, 0.40155649185180664, -0.06929409503936768]"
"[0.6828710436820984, 0.2610553801059723, 0.07844153791666031]","[0.6690108180046082, 0.2541704475879669, 0.06273473799228668]","[0.648411214351654, 0.25264787673950195, 0.05465492233633995]","[0.6274698376655579, 0.2583265006542206, 0.053778860718011856]","[0.6484856605529785, 0.2626893222332001, 0.05102979764342308]","[0.6697763800621033, 0.26358261704444885, 0.05972141772508621]","[0.5469286441802979, 0.25591638684272766, 0.03175020217895508]","[0.5248650908470154, 0.24898025393486023, 0.023355158045887947]","[0.5023245811462402, 0.24988341331481934, 0.021168185397982597]","[0.4822804033756256, 0.25613242387771606, 0.029799556359648705]","[0.5014693140983582, 0.25934916734695435, 0.018994705751538277]","[0.5252360701560974, 0.25920113921165466, 0.020336778834462166]","[0.5014693140983582, 0.25934916734695435, 0.018994705751538277]","[0.5446485280990601, 0.33779770135879517, -0.05046254023909569]","[0.587753415107727, 0.328426331281662, -0.059434082359075546]","[0.611403226852417, 0.3287803530693054, -0.05217259004712105]","[0.6384186744689941, 0.33893638849258423, -0.025074200704693794]","[0.6117554306983948, 0.33230239152908325, -0.053979020565748215]","[0.5865887999534607, 0.33191412687301636, -0.06157732754945755]","[0.5896002054214478, 0.18807333707809448, 0.0700547844171524]","[0.5943285822868347, 0.40194451808929443, -0.0695081576704979]"
"[0.683222770690918, 0.26132336258888245, 0.07846637815237045]","[0.6693264842033386, 0.2543953061103821, 0.06278272718191147]","[0.6487162113189697, 0.2528213858604431, 0.05473139137029648]","[0.6276751160621643, 0.25846362113952637, 0.053880609571933746]","[0.6487537622451782, 0.26288947463035583, 0.0510852076113224]","[0.6700923442840576, 0.2638275921344757, 0.05974552780389786]","[0.5470905303955078, 0.25592923164367676, 0.032021664083004]","[0.5250089764595032, 0.2489672601222992, 0.023663483560085297]","[0.5024465322494507, 0.24984677135944366, 0.02152789570391178]","[0.48237553238868713, 0.25609636306762695, 0.030178207904100418]","[0.5015190839767456, 0.2593481242656708, 0.019311167299747467]","[0.525327205657959, 0.25921958684921265, 0.020621953532099724]","[0.5015190839767456, 0.2593481242656708, 0.019311167299747467]","[0.5446876287460327, 0.3379610776901245, -0.05071136727929115]","[0.5877389907836914, 0.32852333784103394, -0.05972708761692047]","[0.611311674118042, 0.3289088010787964, -0.05249376595020294]","[0.6384041905403137, 0.3392382264137268, -0.02547876536846161]","[0.6116862297058105, 0.33255064487457275, -0.054345130920410156]","[0.5865134596824646, 0.3321239948272705, -0.06191379576921463]","[0.589920699596405, 0.18815751373767853, 0.07059933245182037]","[0.5941962003707886, 0.4023401737213135, -0.06985557824373245]"
"[0.6828180551528931, 0.26129603385925293, 0.07755368947982788]","[0.6689324378967285, 0.2543419599533081, 0.06191271170973778]","[0.6483256816864014, 0.25278937816619873, 0.05391387268900871]","[0.6272989511489868, 0.25855937600135803, 0.053152408450841904]","[0.6484586000442505, 0.2629839777946472, 0.05034521594643593]","[0.6697710752487183, 0.263871431350708, 0.05893243849277496]","[0.5472588539123535, 0.2560844421386719, 0.0316106341779232]","[0.5251889228820801, 0.24903938174247742, 0.023275243118405342]","[0.5026438236236572, 0.24990487098693848, 0.021215632557868958]","[0.48262661695480347, 0.2561759054660797, 0.029918596148490906]","[0.5016988515853882, 0.25947892665863037, 0.019053447991609573]","[0.525449275970459, 0.25938159227371216, 0.020307069644331932]","[0.5016988515853882, 0.25947892665863037, 0.019053447991609573]","[0.5446431040763855, 0.3380841016769409, -0.04996256157755852]","[0.5874873995780945, 0.3289080560207367, -0.05912802368402481]","[0.6109288334846497, 0.3292991518974304, -0.05196649208664894]","[0.637894868850708, 0.33942893147468567, -0.025038983672857285]","[0.6113818883895874, 0.3328908085823059, -0.053858742117881775]","[0.5863353610038757, 0.3324587941169739, -0.061351727694272995]","[0.5896580219268799, 0.18809595704078674, 0.06913411617279053]","[0.5941770076751709, 0.40254589915275574, -0.06853663176298141]"
"[0.6827627420425415, 0.2611679434776306, 0.07712619006633759]","[0.6688748598098755, 0.2542271316051483, 0.06148746609687805]","[0.6482622027397156, 0.2526879906654358, 0.05350678041577339]","[0.6272873282432556, 0.25847604870796204, 0.05281024053692818]","[0.6483826041221619, 0.2628506124019623, 0.0500020831823349]","[0.6696752309799194, 0.2637224793434143, 0.05857604742050171]","[0.5471765398979187, 0.25603559613227844, 0.0313708521425724]","[0.5251421332359314, 0.24900346994400024, 0.02302117645740509]","[0.5026179552078247, 0.24988412857055664, 0.020980818197131157]","[0.4826451241970062, 0.2561492323875427, 0.02972257137298584]","[0.5017422437667847, 0.2594098746776581, 0.01888367161154747]","[0.5254375338554382, 0.25929999351501465, 0.020100371912121773]","[0.5017422437667847, 0.2594098746776581, 0.01888367161154747]","[0.5445964932441711, 0.3381226062774658, -0.049512363970279694]","[0.587356448173523, 0.32903072237968445, -0.05875999107956886]","[0.6108025908470154, 0.3294146955013275, -0.05161711946129799]","[0.6378072500228882, 0.3394562005996704, -0.02467951737344265]","[0.6112627387046814, 0.3329271078109741, -0.05350009724497795]","[0.5862688422203064, 0.3325057625770569, -0.06096358969807625]","[0.589540421962738, 0.18793483078479767, 0.06812257319688797]","[0.5942701101303101, 0.40253758430480957, -0.06767009943723679]"
"[0.683161735534668, 0.26129618287086487, 0.07769028097391129]","[0.6693181395530701, 0.25435662269592285, 0.06198199838399887]","[0.6486758589744568, 0.2528068721294403, 0.05390101298689842]","[0.62773197889328, 0.25854840874671936, 0.05310778319835663]","[0.6487640142440796, 0.26291120052337646, 0.05037691816687584]","[0.6700434684753418, 0.2638135254383087, 0.059063300490379333]","[0.5472862720489502, 0.25603628158569336, 0.031211964786052704]","[0.5252602100372314, 0.24899420142173767, 0.022760402411222458]","[0.5026558041572571, 0.24985258281230927, 0.02060701884329319]","[0.48260489106178284, 0.2561051845550537, 0.029283834621310234]","[0.5018429160118103, 0.25936776399612427, 0.01852293871343136]","[0.5255770683288574, 0.25925785303115845, 0.019837303087115288]","[0.5018429160118103, 0.25936776399612427, 0.01852293871343136]","[0.54487544298172, 0.33831048011779785, -0.049848489463329315]","[0.5877821445465088, 0.3292185366153717, -0.05891834944486618]","[0.6111647486686707, 0.329621285200119, -0.051627837121486664]","[0.6380611062049866, 0.33970239758491516, -0.024503003805875778]","[0.6116117238998413, 0.3331039547920227, -0.05348602309823036]","[0.586645245552063, 0.3326650857925415, -0.06109873577952385]","[0.5900512337684631, 0.1880270540714264, 0.06813640892505646]","[0.5943710207939148, 0.40279513597488403, -0.06758294999599457]"
