left_eye_362,left_eye_385,left_eye_386,left_eye_387,left_eye_263,left_eye_373,left_eye_374,left_eye_380,right_eye_133,right_eye_158,right_eye_159,right_eye_160,right_eye_33,right_eye_144,right_eye_145,right_eye_153,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6644328832626343, 0.495688259601593, 0.04036719352006912]","[0.691148042678833, 0.48846498131752014, 0.03696896508336067]","[0.7043514251708984, 0.48824402689933777, 0.03969156742095947]","[0.7175540328025818, 0.49002039432525635, 0.04542536661028862]","[0.735149621963501, 0.4968620240688324, 0.0652407854795456]","[0.7171728610992432, 0.5007762312889099, 0.04535417631268501]","[0.7037638425827026, 0.5013429522514343, 0.03929578885436058]","[0.6901252865791321, 0.5005006194114685, 0.03676906228065491]","[0.5722576975822449, 0.4937326908111572, 0.023324985057115555]","[0.543936014175415, 0.48543867468833923, 0.012710245326161385]","[0.5306775569915771, 0.48493441939353943, 0.011439141817390919]","[0.5164782404899597, 0.4864245057106018, 0.013054585084319115]","[0.4948102533817291, 0.49267616868019104, 0.027196748182177544]","[0.517038881778717, 0.49732500314712524, 0.013682812452316284]","[0.5315365791320801, 0.49825310707092285, 0.011326008476316929]","[0.5456745028495789, 0.4976657032966614, 0.012874986976385117]","[0.5542773008346558, 0.5928562879562378, -0.02901916578412056]","[0.6092204451560974, 0.5886915922164917, -0.04989765211939812]","[0.6420714259147644, 0.5888985991477966, -0.04391045123338699]","[0.683640718460083, 0.5933219194412231, -0.008738658390939236]","[0.6427255272865295, 0.590355396270752, -0.045700859278440475]","[0.608799934387207, 0.5902000665664673, -0.05220798775553703]","[0.6229878664016724, 0.40969300270080566, 0.030783802270889282]","[0.6185930371284485, 0.6663231253623962, -0.039388276636600494]"
"[0.6651486754417419, 0.49553751945495605, 0.040250882506370544]","[0.6919042468070984, 0.4882690906524658, 0.036815788596868515]","[0.7051892280578613, 0.48800674080848694, 0.039543334394693375]","[0.7184979319572449, 0.4897422790527344, 0.04531347006559372]","[0.7362269163131714, 0.4965462386608124, 0.06520535051822662]","[0.7180683612823486, 0.5005296468734741, 0.04525848850607872]","[0.7045806646347046, 0.5010993480682373, 0.039185017347335815]","[0.6909058690071106, 0.5002751350402832, 0.03664084151387215]","[0.5720797181129456, 0.4936698079109192, 0.023193366825580597]","[0.5436473488807678, 0.4853689670562744, 0.01250020507723093]","[0.53029865026474, 0.48484882712364197, 0.011240535415709019]","[0.5160000324249268, 0.4863268733024597, 0.012890149839222431]","[0.4941943287849426, 0.4925714135169983, 0.02712877281010151]","[0.5166269540786743, 0.4972524046897888, 0.013556110672652721]","[0.5312197208404541, 0.4981662333011627, 0.011180335655808449]","[0.5454170107841492, 0.4975709617137909, 0.012704448774456978]","[0.5542709231376648, 0.5927159190177917, -0.028909139335155487]","[0.6091846823692322, 0.588528037071228, -0.05008111149072647]","[0.6421023011207581, 0.5887410640716553, -0.04406953603029251]","[0.6835933327674866, 0.593226969242096, -0.008565952070057392]","[0.6427497863769531, 0.5904310345649719, -0.045611508190631866]","[0.608733057975769, 0.5902709364891052, -0.05212995409965515]","[0.6232640147209167, 0.4095346927642822, 0.030032753944396973]","[0.6187992691993713, 0.66639244556427, -0.03838951513171196]"
"[0.6646880507469177, 0.4955720901489258, 0.03992612659931183]","[0.6914240121841431, 0.4882654845714569, 0.0364723727107048]","[0.7046939134597778, 0.48800742626190186, 0.03919203579425812]","[0.717987596988678, 0.48975831270217896, 0.044947169721126556]","[0.7356702089309692, 0.49660491943359375, 0.06482324749231339]","[0.7175388336181641, 0.5005952715873718, 0.04493015632033348]","[0.7040758728981018, 0.5011677742004395, 0.038876112550497055]","[0.690418541431427, 0.5003373026847839, 0.03632984310388565]","[0.5718521475791931, 0.49368900060653687, 0.022953392937779427]","[0.5434413552284241, 0.48533937335014343, 0.012282337062060833]","[0.5301095843315125, 0.48481789231300354, 0.011035682633519173]","[0.5158283114433289, 0.4863028824329376, 0.01268353033810854]","[0.4940999746322632, 0.4925912320613861, 0.02691631019115448]","[0.5164850354194641, 0.4973105192184448, 0.013377619907259941]","[0.5310487747192383, 0.4982224702835083, 0.011008070781826973]","[0.545234739780426, 0.4976179301738739, 0.012523835524916649]","[0.5541908740997314, 0.59271639585495, -0.028536515310406685]","[0.6090319752693176, 0.5886057019233704, -0.04966612905263901]","[0.6419239044189453, 0.5888096690177917, -0.04370894283056259]","[0.6834822297096252, 0.5931673645973206, -0.00833404716104269]","[0.6425713300704956, 0.5903458595275879, -0.04536671191453934]","[0.6086148619651794, 0.5901959538459778, -0.05184422805905342]","[0.6230456233024597, 0.409448504447937, 0.029438534751534462]","[0.6183745861053467, 0.6660767197608948, -0.037950776517391205]"
"[0.6648172736167908, 0.495563268661499, 0.03992370888590813]","[0.6915339231491089, 0.48824745416641235, 0.036488357931375504]","[0.7048060894012451, 0.4879853427410126, 0.039224326610565186]","[0.7180906534194946, 0.48972803354263306, 0.04498153179883957]","[0.7357742190361023, 0.4965490698814392, 0.06484025716781616]","[0.7176458239555359, 0.5005582571029663, 0.044955361634492874]","[0.7041953802108765, 0.5011372566223145, 0.0388994961977005]","[0.6905468702316284, 0.5003191232681274, 0.036346860229969025]","[0.5719540119171143, 0.49367210268974304, 0.022879909723997116]","[0.5436114072799683, 0.48531514406204224, 0.012199930846691132]","[0.5302996635437012, 0.48477858304977417, 0.010952910408377647]","[0.5160242319107056, 0.4862459599971771, 0.012579699978232384]","[0.49424946308135986, 0.4924992322921753, 0.026777617633342743]","[0.5166522860527039, 0.4972459077835083, 0.01326211541891098]","[0.5312107801437378, 0.4981701374053955, 0.010902848094701767]","[0.5453724265098572, 0.4975806772708893, 0.012428990565240383]","[0.5543386340141296, 0.5926818251609802, -0.028478866443037987]","[0.609228789806366, 0.5885288715362549, -0.04971249774098396]","[0.6422621011734009, 0.5887409448623657, -0.04372246935963631]","[0.6837220191955566, 0.5931602716445923, -0.008140869438648224]","[0.6428753733634949, 0.5904727578163147, -0.04523542523384094]","[0.6088128089904785, 0.5903072357177734, -0.051733534783124924]","[0.6231876611709595, 0.40937310457229614, 0.02937658689916134]","[0.6186042428016663, 0.6659461855888367, -0.03781339153647423]"
"[0.6648401618003845, 0.49567291140556335, 0.040072545409202576]","[0.6915684938430786, 0.48834800720214844, 0.03666042163968086]","[0.704830527305603, 0.4880877137184143, 0.03939823806285858]","[0.7181151509284973, 0.48983681201934814, 0.04514892399311066]","[0.7358047962188721, 0.49668920040130615, 0.06498629599809647]","[0.7176702618598938, 0.5007140636444092, 0.04509537294507027]","[0.704216480255127, 0.5012906193733215, 0.03903832659125328]","[0.6905629634857178, 0.50046306848526, 0.03648429363965988]","[0.5719775557518005, 0.49372294545173645, 0.023023687303066254]","[0.5436831712722778, 0.48533397912979126, 0.012380884028971195]","[0.530389130115509, 0.48478612303733826, 0.011138709262013435]","[0.5161155462265015, 0.4862470030784607, 0.012759475037455559]","[0.4943084120750427, 0.4925078749656677, 0.026932038366794586]","[0.5166907906532288, 0.49728548526763916, 0.013398317620158195]","[0.5312414765357971, 0.4982210695743561, 0.01104222796857357]","[0.5454003810882568, 0.49763816595077515, 0.012572728097438812]","[0.5545445680618286, 0.59281325340271, -0.028750386089086533]","[0.6093350052833557, 0.588601291179657, -0.049893636256456375]","[0.64231276512146, 0.5888300538063049, -0.04391028732061386]","[0.683678150177002, 0.5933372974395752, -0.008404272608458996]","[0.6428899765014648, 0.5906063318252563, -0.04543106257915497]","[0.6088805794715881, 0.5904234051704407, -0.051926180720329285]","[0.6232143044471741, 0.40938571095466614, 0.029838740825653076]","[0.6186511516571045, 0.6661451458930969, -0.038180820643901825]"
"[0.6645216941833496, 0.49570757150650024, 0.04023952782154083]","[0.6912516355514526, 0.4884184002876282, 0.03686654940247536]","[0.704500675201416, 0.4881681203842163, 0.03959321975708008]","[0.7177572250366211, 0.48991841077804565, 0.04532882571220398]","[0.7354123592376709, 0.4967358112335205, 0.06514041870832443]","[0.7172955274581909, 0.5007251501083374, 0.04525527358055115]","[0.7038532495498657, 0.5013003349304199, 0.039199214428663254]","[0.6902139782905579, 0.500478208065033, 0.03665420040488243]","[0.5719686150550842, 0.49375489354133606, 0.02316156215965748]","[0.5436795949935913, 0.48540210723876953, 0.012528935447335243]","[0.5303997993469238, 0.4848630130290985, 0.011277365498244762]","[0.5161499381065369, 0.48631957173347473, 0.012884569354355335]","[0.4943777322769165, 0.49253642559051514, 0.02701004222035408]","[0.5167369842529297, 0.49726739525794983, 0.013505521230399609]","[0.531266450881958, 0.49820220470428467, 0.011154884472489357]","[0.54541015625, 0.4976295530796051, 0.012697095051407814]","[0.5539844036102295, 0.5927009582519531, -0.02877272665500641]","[0.6089721322059631, 0.5885133147239685, -0.049960676580667496]","[0.6421022415161133, 0.5887525677680969, -0.04394477978348732]","[0.6836423277854919, 0.5932740569114685, -0.008372647687792778]","[0.6426935195922852, 0.5905330181121826, -0.045540086925029755]","[0.608553409576416, 0.5903422236442566, -0.052057575434446335]","[0.6230210065841675, 0.4096490740776062, 0.03030208870768547]","[0.6184805631637573, 0.6659901142120361, -0.03873524069786072]"
"[0.6645572185516357, 0.4956549406051636, 0.04032282531261444]","[0.6912939548492432, 0.48836588859558105, 0.03695511445403099]","[0.7045481204986572, 0.48811206221580505, 0.03969883546233177]","[0.7178206443786621, 0.489854633808136, 0.045458558946847916]","[0.7355042695999146, 0.49666935205459595, 0.06531199812889099]","[0.7174018621444702, 0.5006670355796814, 0.04538761079311371]","[0.7039490342140198, 0.5012456774711609, 0.03931465744972229]","[0.6902897953987122, 0.5004242062568665, 0.03674984350800514]","[0.5718070268630981, 0.493725448846817, 0.02314041368663311]","[0.543468177318573, 0.48538851737976074, 0.012466125190258026]","[0.5301662087440491, 0.4848562479019165, 0.011200166307389736]","[0.5158920288085938, 0.4863186180591583, 0.012807570397853851]","[0.49407610297203064, 0.4925452172756195, 0.0269461739808321]","[0.516473114490509, 0.49727004766464233, 0.013442694209516048]","[0.531032383441925, 0.4982016086578369, 0.0110939871519804]","[0.5452001094818115, 0.4976213276386261, 0.012640107423067093]","[0.5537645816802979, 0.5927556157112122, -0.028754454106092453]","[0.6090245842933655, 0.5885838866233826, -0.05003824457526207]","[0.6422579288482666, 0.5888196229934692, -0.04398181661963463]","[0.6839885115623474, 0.5933253169059753, -0.008240384049713612]","[0.6428443193435669, 0.5905792713165283, -0.04556739330291748]","[0.6085817813873291, 0.5903894305229187, -0.052126944065093994]","[0.6228716373443604, 0.409492552280426, 0.03024979867041111]","[0.6185738444328308, 0.6659759283065796, -0.03877899795770645]"
"[0.6645864844322205, 0.4956212639808655, 0.0402168333530426]","[0.6913341283798218, 0.48825088143348694, 0.03683655336499214]","[0.7046059966087341, 0.48797866702079773, 0.03958737477660179]","[0.7178909778594971, 0.48971468210220337, 0.045341234654188156]","[0.7356005311012268, 0.4965344965457916, 0.06519967317581177]","[0.7174696922302246, 0.5005545020103455, 0.045285455882549286]","[0.7040096521377563, 0.5011518001556396, 0.039217252284288406]","[0.6903443932533264, 0.5003485679626465, 0.0366479717195034]","[0.5717984437942505, 0.49377402663230896, 0.023040564730763435]","[0.5434316396713257, 0.48539870977401733, 0.0123690664768219]","[0.5301280617713928, 0.4848664700984955, 0.011108246631920338]","[0.5158619284629822, 0.4863394796848297, 0.012713422998785973]","[0.4940800070762634, 0.49259820580482483, 0.026860838755965233]","[0.5164845585823059, 0.4973210096359253, 0.013359609059989452]","[0.5310412049293518, 0.49825242161750793, 0.011012625880539417]","[0.5452002286911011, 0.4976717531681061, 0.012554666958749294]","[0.5539666414260864, 0.5928428769111633, -0.028601979836821556]","[0.6091888546943665, 0.5886273384094238, -0.049945611506700516]","[0.6424354314804077, 0.5888380408287048, -0.04391205310821533]","[0.6842207908630371, 0.5933173298835754, -0.008139361627399921]","[0.6429973840713501, 0.5905751585960388, -0.04548262432217598]","[0.6087607741355896, 0.5904067754745483, -0.05201759561896324]","[0.6227917671203613, 0.4092708230018616, 0.02988727204501629]","[0.6187330484390259, 0.6659336090087891, -0.03854330629110336]"
"[0.664302408695221, 0.49580636620521545, 0.0397479347884655]","[0.6910866498947144, 0.48845991492271423, 0.03631832078099251]","[0.7043352723121643, 0.48820656538009644, 0.0390658862888813]","[0.7175800800323486, 0.4899587333202362, 0.04480116814374924]","[0.7352204322814941, 0.4967727065086365, 0.0646701455116272]","[0.7171197533607483, 0.5007869601249695, 0.04479147121310234]","[0.7036832571029663, 0.5013816356658936, 0.038751352578401566]","[0.6900234818458557, 0.5005684494972229, 0.036196060478687286]","[0.5717586874961853, 0.4938969612121582, 0.022732919082045555]","[0.5433882474899292, 0.4855325222015381, 0.012059533968567848]","[0.5301079154014587, 0.48500171303749084, 0.010825448669493198]","[0.5158660411834717, 0.4864668548107147, 0.01245221495628357]","[0.49411290884017944, 0.4926898777484894, 0.026657110080122948]","[0.5165044665336609, 0.4974241256713867, 0.013137731701135635]","[0.5310505032539368, 0.49836093187332153, 0.010788352228701115]","[0.5451998710632324, 0.4977848529815674, 0.012308635748922825]","[0.5536950826644897, 0.5926946997642517, -0.02826106920838356]","[0.6087851524353027, 0.5886688232421875, -0.04950295761227608]","[0.6420372724533081, 0.5889262557029724, -0.04347222298383713]","[0.683573305606842, 0.5933356881141663, -0.007835401222109795]","[0.6425325870513916, 0.5906404256820679, -0.04506547376513481]","[0.6083786487579346, 0.5904278755187988, -0.0515996553003788]","[0.6228246092796326, 0.40927356481552124, 0.02916284278035164]","[0.6183720231056213, 0.6659342050552368, -0.03786888346076012]"
"[0.6642785668373108, 0.4958343505859375, 0.03982203081250191]","[0.6911243200302124, 0.48836398124694824, 0.036380279809236526]","[0.7044496536254883, 0.4880894720554352, 0.03911997005343437]","[0.7177664637565613, 0.4898394048213959, 0.04485755041241646]","[0.7354649305343628, 0.4966980516910553, 0.06474572420120239]","[0.7173040509223938, 0.5007675290107727, 0.044827476143836975]","[0.7038361430168152, 0.5013748407363892, 0.03877972811460495]","[0.6901313066482544, 0.5005782842636108, 0.036236681044101715]","[0.5714845657348633, 0.4939597249031067, 0.022846154868602753]","[0.5430700778961182, 0.485491007566452, 0.012192677706480026]","[0.5297333002090454, 0.4849426746368408, 0.01096686627715826]","[0.5154547691345215, 0.4864136576652527, 0.012603480368852615]","[0.4937191307544708, 0.49269554018974304, 0.026841549202799797]","[0.5160932540893555, 0.4974682033061981, 0.013257506303489208]","[0.5306464433670044, 0.4984132945537567, 0.01088949665427208]","[0.5448275208473206, 0.4978485405445099, 0.012404839508235455]","[0.5536340475082397, 0.5928089022636414, -0.028277207165956497]","[0.6087796688079834, 0.5887089967727661, -0.04970593750476837]","[0.642076849937439, 0.5889458060264587, -0.04370034486055374]","[0.6837131381034851, 0.5933609008789062, -0.007934926077723503]","[0.6426006555557251, 0.5907689929008484, -0.04520794004201889]","[0.6083542108535767, 0.5905748009681702, -0.051714882254600525]","[0.6225300431251526, 0.4093412756919861, 0.02922980859875679]","[0.6183709502220154, 0.6657166481018066, -0.03781013935804367]"
"[0.6647281646728516, 0.49573206901550293, 0.04002700373530388]","[0.6914950609207153, 0.4883540868759155, 0.036606691777706146]","[0.7047847509384155, 0.48807623982429504, 0.039357054978609085]","[0.7180953621864319, 0.48980897665023804, 0.04508714750409126]","[0.7357891201972961, 0.4966287910938263, 0.06499338895082474]","[0.7176275849342346, 0.5006579756736755, 0.0450497642159462]","[0.7041571140289307, 0.501253604888916, 0.038981541991233826]","[0.6904768943786621, 0.5004568099975586, 0.036435630172491074]","[0.571713924407959, 0.49386680126190186, 0.023035796359181404]","[0.5433337092399597, 0.4855021834373474, 0.012377883307635784]","[0.5300260782241821, 0.484965443611145, 0.011138522066175938]","[0.515764594078064, 0.4864276349544525, 0.01278090849518776]","[0.4940105676651001, 0.4926612973213196, 0.027029771357774734]","[0.5164074897766113, 0.49737349152565, 0.013430905528366566]","[0.5309626460075378, 0.49830734729766846, 0.011059085838496685]","[0.5451173782348633, 0.49774137139320374, 0.012571177445352077]","[0.5536864995956421, 0.5925737619400024, -0.028575021773576736]","[0.6087441444396973, 0.5885792374610901, -0.049763355404138565]","[0.6419166326522827, 0.5888438820838928, -0.0437781848013401]","[0.6833807229995728, 0.5932285785675049, -0.008253888227045536]","[0.642370343208313, 0.5903241634368896, -0.045421794056892395]","[0.6083463430404663, 0.5901177525520325, -0.05191745236515999]","[0.623123049736023, 0.40918615460395813, 0.029549621045589447]","[0.618135929107666, 0.665924072265625, -0.038382675498723984]"
